CLIENTNUM,Loyalty,Financial_Status,Segment,Digital_Capability
713672208,5,5,2,False
720865383,5,5,2,True
719655258,5,4,2,True
711205758,3,4,2,True
806264958,6,3,2,True
714659133,2,6,2,True
716425833,3,3,1,True
712166583,4,4,2,True
714048783,7,6,2,True
714332658,5,1,2,True
719169783,4,5,2,False
718270833,7,1,2,True
721268133,6,6,2,True
795343683,7,6,2,True
779601783,7,5,2,True
784263558,4,2,2,True
720795858,5,6,2,False
756629133,3,4,2,True
714387108,4,5,2,True
712164333,3,2,1,False
714429258,4,5,2,True
796791258,7,4,2,False
717582558,5,5,2,True
717358158,5,7,4,True
720301458,4,5,2,True
826471458,2,6,2,False
794579658,5,5,2,True
717052158,4,4,2,True
818311533,5,5,2,True
716156508,5,2,2,True
711191808,6,5,2,True
712084383,6,3,2,False
788641758,5,2,2,True
713277783,5,6,2,True
712852233,7,2,2,True
773457558,5,4,2,True
716194683,4,7,4,True
719502183,6,3,2,True
712287333,6,6,2,True
716944983,2,4,2,True
718115733,2,4,2,True
827691858,4,8,4,True
769578858,6,3,2,False
712815858,6,5,2,True
815851233,4,3,2,True
811532208,4,4,2,True
713896533,5,3,2,True
771776808,3,6,2,False
715905633,5,9,4,True
778282758,7,4,2,True
717886008,6,4,2,True
709985133,4,2,2,True
709289358,4,5,2,True
720457608,5,3,2,True
780612558,4,5,2,True
714216033,5,5,2,True
719462433,7,6,2,True
769063308,3,5,2,True
715136583,6,4,2,True
709841433,6,6,2,True
710509758,5,6,2,True
720527058,6,6,2,True
711787383,4,3,2,True
715824108,6,7,4,True
719474583,5,6,2,True
772669833,5,2,2,True
789365508,1,1,1,True
806641683,6,5,2,True
805534608,4,4,2,True
710294808,5,3,2,True
824795358,6,3,2,True
715196508,7,3,2,True
779051808,6,3,2,True
708426483,5,5,2,False
787472283,6,5,2,True
716948283,5,5,2,False
778375458,6,7,4,False
718504983,5,3,2,True
709625733,6,1,2,True
719357058,7,4,2,True
709626858,5,3,2,True
711843708,2,8,4,True
711349083,4,7,4,True
780833058,4,6,2,True
769962933,7,5,2,True
719095533,4,4,2,True
709718058,7,6,2,True
819151083,6,0,2,True
770778108,5,3,2,True
710376708,5,3,2,True
718366983,5,5,2,True
714549558,4,7,4,True
822955008,4,2,2,True
779597133,6,3,2,True
758426583,5,4,2,True
716805408,7,4,2,True
778968408,4,2,2,True
827117808,1,4,2,True
804462633,4,3,2,True
709321908,2,3,1,True
714907908,6,6,2,True
711964533,6,9,4,True
717983058,5,6,2,False
709587783,7,3,2,True
709804533,6,4,2,True
712076358,5,5,2,True
779689233,5,5,2,False
716393958,4,5,2,True
770708133,5,2,2,False
766131033,5,5,2,False
719816583,4,4,2,False
715376508,4,3,2,True
778340733,3,3,1,True
812501358,6,6,2,True
718961208,7,5,2,False
814459833,5,6,2,True
720363258,6,4,2,True
713004933,4,5,2,True
712011633,5,3,2,True
708225483,6,4,2,True
789150633,5,2,2,True
710809083,6,3,2,True
787669233,5,4,2,True
708119658,4,5,2,True
765940683,5,8,4,True
719732433,6,5,2,True
715491483,5,4,2,True
783381933,4,5,2,True
719536608,7,8,4,True
720753183,6,6,2,True
714505683,5,6,2,True
711942783,5,4,2,True
714031983,6,5,2,True
711372258,4,7,4,True
710825658,7,5,2,True
714097683,4,3,2,True
720568083,5,2,2,True
778710783,5,3,2,True
711043983,5,3,2,True
716438433,5,7,4,True
718677858,6,5,2,True
720259308,7,6,2,True
720286908,6,7,4,True
789893808,4,5,2,True
772472208,5,4,2,True
710218233,4,6,2,True
812956983,5,3,2,False
780241758,4,6,2,True
716461683,7,3,2,True
714622833,5,4,2,True
712115958,6,3,2,True
714548733,5,3,2,True
719523108,7,4,2,True
710881008,5,6,2,True
715098333,6,8,4,True
708211383,6,4,2,True
715054683,4,2,2,True
710670633,4,3,2,False
784560258,5,2,2,True
710871108,6,4,2,True
787770858,5,4,2,True
721104708,2,5,2,True
803028858,2,5,2,False
716628633,7,5,2,True
770135358,7,4,2,True
719301258,6,5,2,True
710839308,6,3,2,False
768687183,4,6,2,True
720541758,5,5,2,False
712263258,5,5,2,True
712751133,3,5,2,True
719260608,6,2,2,True
803319633,6,3,2,False
708170508,2,7,4,True
711891933,4,5,2,True
802875333,4,5,2,True
719991783,5,3,2,True
718063083,7,3,2,True
710713608,6,4,2,True
719770158,2,6,2,True
712283808,5,4,2,True
779737233,5,2,2,False
736552308,4,8,4,False
804708633,7,8,4,False
716271183,3,7,4,True
712442508,6,5,2,True
719165508,6,4,2,True
826467333,6,7,4,False
713764458,6,4,2,True
816261858,1,4,2,True
710850633,4,1,2,True
785119833,4,6,2,True
716780283,7,6,2,True
716546283,7,3,2,True
721308033,4,5,2,True
779270883,7,3,2,True
822061683,8,4,3,True
710058033,4,2,2,False
712943508,7,5,2,True
816263808,4,5,2,True
714162033,4,2,2,True
711238908,7,2,2,True
713971608,7,5,2,True
716911608,5,3,2,True
822898758,4,4,2,True
712085733,5,5,2,True
780074733,7,5,2,True
710182383,5,5,2,True
713418558,6,4,2,True
711546333,7,5,2,True
721513833,6,6,2,True
771669183,6,7,4,True
713453733,7,6,2,True
711419133,6,3,2,True
710691633,6,6,2,True
771215583,5,4,2,True
711012783,3,3,1,True
827408058,6,3,2,True
713904708,8,5,3,True
807596358,7,2,2,False
717888108,4,1,2,True
716853258,7,4,2,True
719455083,4,6,2,True
779299233,5,3,2,True
708887433,5,6,2,True
713214558,5,4,2,True
718038483,6,6,2,True
714053358,7,4,2,True
713730933,2,6,2,True
713079108,6,5,2,True
804426858,3,1,1,True
788379933,7,4,2,True
713740533,5,6,2,True
712235433,3,6,2,True
714594933,5,5,2,True
827114058,7,1,2,True
708654933,4,6,2,True
718834233,5,4,2,True
719196858,6,5,2,True
718735908,3,6,2,True
789339633,4,2,2,True
713639058,3,4,2,True
718317258,5,5,2,False
720362058,4,5,2,True
712606158,4,6,2,True
710673558,6,3,2,True
721313808,7,4,2,True
778924158,5,6,2,True
719602908,4,6,2,False
820383558,5,6,2,True
717953283,6,8,4,False
710327508,8,3,3,True
811970808,4,6,2,True
718676283,6,6,2,True
720439533,7,3,2,True
793720908,5,8,4,True
708937608,5,7,4,True
769189083,7,7,4,True
713455233,6,4,2,True
719563158,6,6,2,True
753118533,7,4,2,True
713265858,7,4,2,True
709713033,2,5,2,True
711608958,7,3,2,True
708633783,2,6,2,True
714532158,5,6,2,True
720950283,4,5,2,True
809797158,4,3,2,True
713692683,5,4,2,True
710748483,5,4,2,False
720868683,3,7,4,False
787532808,5,6,2,True
712114458,6,6,2,True
811013658,5,2,2,True
789180933,5,3,2,True
717151383,6,5,2,True
712470033,5,4,2,True
716039433,4,7,4,True
710874933,4,4,2,False
709229358,7,5,2,True
715016508,2,5,2,True
818308533,4,6,2,True
760104333,5,6,2,False
718201383,5,2,2,True
779450958,8,5,3,True
717990183,8,2,3,True
710505483,5,3,2,True
720964683,5,8,4,True
711478233,4,5,2,True
717096858,6,5,2,True
719739108,5,4,2,True
721501308,7,6,2,True
714169083,8,4,3,True
715365183,4,3,2,True
715448058,5,4,2,True
779008158,7,4,2,True
712822758,5,6,2,True
717466158,5,7,4,True
798687258,5,3,2,True
717380133,7,2,2,True
709693833,5,3,2,True
804847308,7,7,4,True
781306758,2,3,1,True
743912958,5,2,2,False
716630508,7,4,2,True
717442758,7,4,2,True
711925608,5,7,4,True
716931183,6,3,2,True
710984133,8,7,5,True
780307233,5,4,2,True
716434533,3,4,2,True
716138958,6,5,2,True
709276908,7,2,2,True
815767983,5,2,2,True
712403358,6,5,2,True
717826308,6,3,2,True
753443583,7,5,2,True
713585958,2,2,1,True
712866933,6,3,2,True
719219883,4,1,2,True
779170008,6,4,2,True
779727558,6,8,4,True
714373308,5,6,2,True
715000383,6,3,2,True
710493558,3,7,4,True
778839108,5,6,2,True
712545183,4,6,2,True
779032308,4,2,2,True
717084708,6,8,4,True
778247358,5,3,2,True
710702733,7,7,4,True
715165758,4,4,2,False
773667708,3,2,1,True
717400533,8,4,3,True
713586858,6,2,2,True
711877458,7,7,4,True
714351558,5,6,2,True
718509858,6,4,2,True
718540308,6,8,4,True
778180158,6,3,2,True
806947308,3,6,2,True
710986758,6,3,2,True
718220358,1,6,2,True
712656783,3,4,2,True
717483558,4,4,2,True
721440633,7,2,2,True
711423558,5,5,2,True
721522533,7,3,2,True
708558408,6,4,2,True
714727833,3,5,2,True
715856208,7,3,2,True
708944958,7,2,2,True
788350908,5,3,2,True
818322033,7,5,2,True
716288958,6,6,2,True
712347258,6,4,2,False
779072733,8,5,3,True
710003958,7,5,2,True
715287708,6,2,2,True
713535033,6,6,2,True
789293358,7,5,2,True
715974783,6,6,2,False
716134533,6,5,2,True
708834483,2,5,2,True
780168333,5,3,2,True
711557508,6,7,4,True
765692658,5,8,4,True
720598308,2,6,2,True
815353083,1,4,2,True
720093333,7,3,2,True
717281658,5,3,2,True
712050933,3,0,1,True
787361583,4,7,4,True
709921158,7,4,2,True
714781908,5,5,2,True
715174983,4,4,2,True
710863308,8,9,5,True
710592933,4,7,4,False
771881283,6,0,2,True
708687483,2,3,1,False
713184858,6,4,2,True
759127158,7,1,2,True
780717483,6,5,2,False
708507483,7,7,4,False
787617483,7,4,2,True
816608808,4,9,4,True
768256908,2,7,4,True
811095483,2,4,2,True
720168558,6,3,2,True
719309133,5,4,2,True
721451208,2,7,4,True
772879158,5,5,2,True
712934583,5,7,4,True
710088483,4,2,2,True
753534633,4,6,2,True
710932683,4,2,2,True
714751158,3,1,1,True
718109808,7,3,2,True
713227233,6,2,2,True
718342158,1,5,2,True
720755658,7,7,4,True
711795633,4,3,2,True
716654808,3,3,1,True
716564433,2,1,1,False
719530158,4,4,2,True
710621283,5,5,2,True
716714733,5,6,2,True
720921408,6,4,2,True
789185508,7,6,2,True
721388283,5,5,2,True
716022258,2,3,1,False
789362058,5,4,2,False
771460158,7,4,2,True
714147858,7,5,2,True
708394908,6,8,4,True
778433283,4,6,2,True
720637008,5,2,2,True
716877258,5,1,2,False
788760633,5,5,2,True
718602708,5,6,2,True
712365483,6,3,2,False
789154833,7,3,2,True
780336258,7,2,2,True
716567433,6,6,2,False
718191483,6,6,2,False
811527933,3,4,2,True
778617708,4,5,2,True
785055108,4,6,2,True
709124883,9,3,3,True
772574283,2,6,2,True
769927533,6,6,2,True
718545033,7,3,2,True
714972558,3,5,2,True
716492583,8,7,5,True
766381908,6,4,2,True
719109783,6,8,4,False
796236258,8,6,3,True
709700058,7,3,2,True
718851783,5,4,2,True
709709283,2,7,4,False
711993258,7,4,2,True
780105483,4,3,2,False
718350033,4,5,2,True
715294083,1,7,4,True
710905908,3,3,1,True
721387008,6,6,2,True
715411608,4,4,2,False
710598408,8,7,5,True
713138433,4,4,2,False
718819158,6,6,2,True
720186258,7,3,2,True
710197308,6,2,2,True
817086783,3,4,2,True
749211483,6,2,2,True
789749433,7,5,2,True
715082133,5,3,2,True
714946908,6,7,4,False
716711433,4,8,4,True
720029508,5,4,2,True
709227033,7,4,2,True
719217483,6,3,2,True
720479058,5,7,4,True
711588708,2,6,2,True
714492783,2,6,2,True
797998158,4,6,2,True
714021183,4,5,2,True
780710433,6,2,2,True
780068283,5,3,2,True
719930658,5,3,2,True
714121083,8,4,3,False
779210283,7,6,2,True
716230158,6,4,2,True
708724908,6,7,4,True
713804058,7,7,4,True
718791708,2,2,1,True
785529708,7,3,2,True
794528283,4,5,2,True
794856033,6,3,2,True
712939533,5,2,2,True
716556258,6,4,2,False
709742958,4,5,2,True
772695033,2,1,1,True
714850158,7,3,2,True
708831858,3,2,1,True
718076733,5,6,2,True
780006783,4,2,2,True
771342183,5,6,2,True
712901283,1,3,1,False
718473558,3,3,1,True
743590608,7,5,2,True
788252358,6,5,2,True
717740658,7,7,4,True
714567708,7,4,2,True
709708233,2,5,2,True
709957158,6,7,4,True
828288333,5,3,2,True
709178733,3,5,2,True
721325133,7,9,4,True
816606333,6,8,4,True
717444558,7,5,2,True
715474833,7,5,2,True
718271958,6,7,4,True
708924783,5,6,2,True
717669483,2,1,1,True
809360883,4,3,2,True
719609433,7,4,2,False
714537258,5,1,2,True
714680208,7,4,2,True
715240683,4,3,2,False
717368208,5,4,2,True
802662858,5,8,4,True
780206958,6,8,4,True
711491283,4,2,2,True
720211533,7,6,2,True
715409733,2,3,1,True
715732533,4,3,2,False
709101258,4,6,2,True
708588408,7,5,2,True
717099408,8,4,3,True
715155033,9,4,3,True
709338633,2,1,1,True
741116058,5,6,2,True
813755658,6,3,2,True
814219008,7,7,4,True
715182108,7,4,2,True
717078933,6,7,4,True
719491233,7,5,2,True
789520533,6,3,2,True
714738033,9,3,3,True
715093383,6,6,2,False
717195933,2,6,2,True
747107508,7,5,2,True
717920583,6,6,2,True
710516283,5,4,2,True
787593558,5,5,2,True
708801108,3,5,2,True
715948833,7,3,2,True
770667408,6,4,2,True
823590483,6,2,2,True
710635083,5,4,2,False
713803158,7,2,2,False
713593683,5,3,2,True
789382758,5,3,2,True
813427833,6,5,2,True
717846108,6,4,2,True
721437333,2,6,2,True
712404483,7,2,2,True
714926508,5,2,2,True
771474108,5,3,2,True
718802283,6,5,2,True
711626658,3,5,2,True
720486408,6,2,2,True
717793983,3,5,2,True
713127708,5,3,2,True
713056083,7,6,2,True
718538958,7,2,2,True
710353233,5,2,2,True
710342508,6,4,2,True
787563858,4,6,2,True
799239033,3,3,1,True
718489608,7,4,2,False
758824608,6,4,2,True
814483608,2,4,2,False
708848208,7,4,2,False
715514133,4,4,2,True
715955208,6,6,2,True
794707083,4,4,2,True
805313808,2,5,2,False
712444533,6,7,4,True
720616908,6,3,2,True
817038333,6,5,2,True
720338658,4,6,2,False
803938908,6,4,2,True
787921383,2,5,2,True
787849833,6,5,2,False
721143258,6,6,2,True
709335558,5,5,2,True
806619333,7,4,2,True
719378658,7,5,2,True
716955783,6,4,2,False
817970208,5,3,2,True
708506508,8,6,3,True
750147483,7,7,4,True
715540233,7,2,2,True
807584958,1,7,4,True
720686583,7,3,2,True
820637433,6,2,2,True
710094108,8,7,5,True
708614058,4,6,2,True
720614658,7,5,2,True
716695533,5,6,2,True
713231658,5,5,2,True
708489258,6,6,2,True
769684158,5,4,2,True
710349258,6,6,2,True
713940033,6,3,2,True
713482608,7,7,4,True
819363708,5,7,4,True
712014708,7,3,2,True
788717358,5,5,2,True
710413533,5,5,2,False
718515483,3,6,2,True
720660558,7,1,2,False
814845933,5,4,2,True
711199908,5,7,4,True
715664808,4,4,2,True
719239158,6,6,2,True
820633833,7,4,2,False
718487958,7,6,2,True
710533233,4,4,2,True
716317458,3,8,4,False
720879708,4,6,2,False
721028283,6,4,2,True
710763783,4,3,2,True
720432858,4,8,4,True
772525308,6,6,2,True
767354208,6,4,2,True
715670058,6,2,2,True
713856708,7,3,2,True
717035283,2,3,1,True
709604958,4,7,4,True
711047658,6,7,4,True
716385858,8,3,3,True
787655058,8,2,3,True
803113383,4,3,2,True
715762083,5,4,2,True
711629733,5,1,2,True
719745558,6,8,4,True
820282383,4,4,2,True
793543758,6,5,2,True
712555233,3,4,2,True
718516533,7,5,2,True
717708783,7,1,2,False
718163808,7,7,4,True
712693908,1,4,2,True
711655683,4,5,2,True
718188858,9,2,3,True
718514283,5,6,2,True
811475733,3,1,1,True
712089108,7,5,2,True
714963558,6,8,4,True
713788083,2,3,1,True
719583558,7,4,2,True
713240133,6,5,2,True
815015283,5,6,2,True
718072758,7,4,2,True
709127808,5,6,2,True
709567758,5,6,2,True
780067158,2,5,2,True
715357308,4,7,4,True
720559908,6,3,2,False
720339558,5,7,4,True
809599158,1,8,4,False
809978733,6,7,4,False
788996058,5,6,2,True
712575708,7,1,2,True
789625383,4,4,2,True
719730258,5,4,2,True
793717608,6,4,2,True
716077458,5,5,2,True
813435108,7,5,2,True
708084558,3,6,2,True
719880408,6,4,2,True
718711158,3,3,1,True
717443658,6,3,2,True
719038008,4,5,2,True
709143183,3,2,1,True
709274583,8,4,3,False
816864483,6,5,2,True
708271833,4,8,4,True
821759658,4,1,2,True
820920408,5,5,2,True
718403358,5,2,2,True
720690933,6,5,2,True
719252583,7,3,2,True
712783083,2,3,1,False
821749608,4,5,2,True
714389883,7,2,2,True
824163333,5,3,2,False
709444983,2,3,1,True
769575783,4,6,2,True
720334833,7,7,4,True
708205083,7,5,2,True
715276683,8,2,3,True
721254858,6,4,2,True
712257258,2,4,2,True
711110733,4,3,2,True
714043008,7,7,4,True
780602733,4,2,2,True
772825308,5,1,2,True
711175083,5,7,4,True
756477333,6,6,2,True
712294983,6,3,2,False
709869708,7,0,2,True
772133808,6,5,2,True
768196008,5,7,4,True
716079708,6,2,2,True
720087708,8,7,5,False
714259533,8,2,3,True
714691683,7,4,2,True
768420558,5,3,2,True
778364583,2,5,2,True
719951208,7,7,4,True
789022233,7,6,2,True
778353183,8,4,3,False
713789883,8,9,5,True
773018583,7,4,2,True
771354633,6,6,2,True
716736858,5,5,2,True
713796033,3,2,1,True
714864333,2,3,1,True
787918158,6,2,2,True
779070033,5,3,2,True
789945933,4,6,2,True
715627833,7,2,2,False
809538783,7,6,2,True
715987758,4,1,2,True
711967158,7,3,2,True
713289183,7,5,2,True
711549408,8,6,3,True
715679733,5,5,2,True
779694183,6,9,4,True
788544108,6,5,2,True
719917233,3,2,1,True
714621183,6,3,2,True
721365033,4,1,2,True
712999008,6,8,4,True
716995083,6,2,2,True
718137183,8,5,3,True
810974958,4,6,2,True
712267983,4,5,2,True
717376758,6,5,2,True
717491058,6,3,2,True
802243458,3,3,1,True
714485508,7,5,2,True
789948408,7,4,2,True
734909358,6,4,2,True
719267283,7,5,2,True
720330558,4,4,2,True
789059958,6,6,2,True
721448283,4,5,2,True
742778358,6,5,2,True
713933658,6,3,2,True
788142483,6,3,2,True
789705408,4,3,2,True
817422408,6,5,2,False
710671608,7,3,2,True
711879633,6,6,2,True
716444733,7,3,2,True
718460958,5,1,2,True
789953733,7,5,2,False
787291308,7,4,2,True
714384783,2,5,2,True
713847858,3,6,2,True
809809008,7,6,2,False
719446833,6,3,2,True
720570333,7,4,2,True
815308683,4,3,2,True
810875958,3,5,2,True
718766058,2,4,2,False
710656683,5,5,2,False
713263758,7,3,2,True
754564308,4,7,4,True
827890758,5,9,4,False
779945508,6,4,2,False
720807183,4,5,2,True
715844733,7,4,2,True
712332183,7,6,2,True
790123983,7,4,2,True
716860233,7,5,2,True
714678408,7,4,2,True
708501783,3,5,2,True
713645883,9,5,3,False
718622658,7,3,2,True
710641008,5,3,2,True
716177583,8,2,3,True
713417433,6,7,4,False
713043183,7,5,2,True
719328858,4,2,2,True
718501983,8,4,3,True
712817808,5,3,2,True
817089408,6,2,2,True
808756458,6,7,4,True
718352358,3,8,4,False
780638958,7,7,4,True
812493033,6,6,2,False
718256658,7,2,2,True
711421233,9,6,3,True
710335983,6,5,2,True
818259558,6,8,4,True
708511983,7,4,2,True
778720533,3,6,2,True
821336133,6,7,4,True
779164608,7,8,4,True
714835833,6,5,2,True
708992733,7,3,2,True
709488108,3,2,1,True
716094333,5,5,2,True
778567983,6,3,2,True
712178883,5,5,2,False
717490008,6,3,2,True
747208083,6,4,2,False
820276908,3,4,2,True
719960133,6,2,2,False
711062958,5,4,2,True
767256933,8,6,3,True
712568358,5,7,4,True
789182358,6,3,2,True
716989683,5,5,2,True
756458508,5,5,2,True
714643983,7,4,2,True
711606558,7,2,2,True
824155458,7,6,2,True
710445183,6,4,2,True
712864683,1,7,4,True
721424583,6,1,2,False
713886333,2,5,2,True
794217108,5,2,2,True
709610283,6,7,4,True
714575208,5,8,4,True
716758908,6,1,2,True
778915233,4,6,2,True
789466008,6,8,4,False
713451408,6,2,2,True
780146658,1,6,2,True
711675108,6,5,2,True
755467683,5,1,2,True
713009208,5,4,2,True
772231233,8,4,3,True
780199233,8,8,5,True
711700158,7,5,2,True
788275083,7,5,2,True
708804633,2,6,2,True
714479358,4,1,2,True
711406758,6,3,2,True
821424483,6,4,2,True
769438608,4,4,2,True
713452533,5,3,2,True
720212508,5,8,4,True
779926608,7,4,2,False
712724733,7,4,2,False
718286658,7,4,2,True
752573508,5,4,2,True
768661758,7,5,2,True
721126833,4,3,2,True
716093133,6,1,2,True
771092433,5,2,2,False
712807758,3,7,4,True
721514883,7,5,2,True
824140908,3,7,4,False
782548758,8,6,3,True
720444408,3,5,2,True
714292533,4,9,4,True
709585758,8,3,3,True
811463283,4,3,2,True
789358908,3,3,1,True
718146258,5,6,2,True
710779083,6,8,4,True
712554183,6,4,2,True
721315233,5,4,2,True
714766383,7,5,2,True
714588408,6,3,2,True
719627133,5,4,2,True
712865583,6,4,2,True
779363283,7,3,2,True
779224758,6,5,2,True
717531483,8,4,3,True
716056158,4,5,2,True
711326583,6,2,2,True
712814658,6,3,2,False
773228133,3,7,4,True
710453283,7,2,2,True
795266208,6,5,2,True
712309758,6,1,2,True
716625033,4,5,2,False
790112133,7,7,4,True
716782758,3,4,2,True
715588008,4,7,4,True
713977308,5,6,2,True
708809283,2,4,2,True
771529608,6,1,2,True
715776033,6,4,2,True
778619358,6,5,2,True
789204933,6,7,4,False
711100608,5,5,2,True
719344608,7,4,2,True
787659483,5,6,2,True
822948708,5,3,2,False
710080383,7,1,2,True
715596783,6,4,2,True
768624258,2,6,2,True
721412208,5,3,2,True
708129933,6,2,2,True
719703483,7,5,2,True
708290208,5,6,2,True
816528333,6,7,4,False
778760808,3,6,2,True
718025808,5,4,2,True
815860008,8,4,3,True
720135333,4,6,2,False
716961933,7,9,4,True
710622333,5,5,2,True
714277758,7,6,2,True
714346608,4,5,2,True
714721608,6,4,2,True
794967408,6,7,4,True
798481383,4,2,2,True
718697583,7,6,2,True
711799458,7,5,2,True
718005108,5,5,2,True
717877533,6,6,2,False
711883833,8,3,3,True
718171308,5,3,2,True
709627983,6,1,2,True
716580933,5,1,2,True
772248408,5,4,2,True
770024733,3,3,1,False
710912733,7,6,2,True
797169633,5,4,2,True
712802733,5,6,2,True
716981358,6,5,2,True
717387933,5,3,2,True
738195708,5,4,2,True
708560733,8,6,3,True
717001908,5,5,2,True
768972558,6,4,2,True
716899233,7,4,2,False
713264583,6,4,2,True
719564208,4,4,2,True
716680983,6,7,4,True
715719033,5,6,2,True
720419358,6,4,2,False
772545858,6,7,4,True
717800358,6,6,2,True
798041508,2,4,2,True
718982058,7,2,2,True
716841783,8,2,3,True
794524833,6,7,4,True
714372333,4,5,2,True
708549033,7,7,4,True
708378108,7,4,2,True
779320008,3,5,2,True
715312158,4,3,2,True
714393708,8,2,3,True
712481733,6,7,4,True
780201633,4,7,4,True
709980783,5,5,2,True
788095158,3,5,2,True
757167633,5,3,2,False
779739783,6,4,2,True
758653833,6,7,4,True
716855058,5,6,2,True
708433683,7,6,2,True
713175483,6,2,2,True
709500183,3,1,1,True
789238683,7,4,2,True
710502258,8,6,3,True
715445058,4,2,2,True
719464758,7,6,2,True
717093858,4,5,2,True
718924983,7,4,2,True
715779333,6,6,2,True
708117933,3,7,4,True
789563658,6,6,2,True
709239483,8,7,5,True
766456683,7,6,2,True
779703258,7,5,2,True
709719333,7,5,2,True
717016833,7,6,2,False
711017433,7,3,2,True
712706058,3,8,4,True
806995683,4,4,2,True
789209283,8,4,3,True
715506258,7,2,2,True
711871758,2,4,2,True
772655733,7,1,2,True
719519058,4,2,2,False
716873733,4,7,4,True
780383358,7,6,2,True
716308683,6,7,4,True
712303908,4,2,2,True
715572783,8,2,3,True
779340183,6,6,2,True
771952683,4,3,2,True
716639058,4,6,2,True
713368833,6,3,2,True
713926308,5,2,2,True
720206658,4,3,2,True
708720558,5,7,4,False
710674533,3,6,2,True
779468808,8,8,5,True
790000608,4,5,2,True
770917608,5,6,2,True
716307558,5,7,4,True
719048133,5,4,2,True
771488583,6,4,2,True
717202908,5,4,2,True
720696558,8,7,5,True
788989083,6,4,2,True
720398958,7,7,4,True
716530533,6,5,2,True
708879483,9,3,3,True
781320783,4,7,4,True
711657783,6,4,2,True
714100008,4,4,2,True
798030933,7,6,2,True
708705783,4,5,2,True
778949133,4,2,2,True
716842908,7,3,2,True
787513533,5,5,2,True
717949983,5,6,2,True
714089658,4,5,2,False
718863258,2,5,2,True
717549408,4,5,2,True
770293758,7,5,2,True
721276383,5,4,2,True
708585933,7,4,2,True
713283933,3,6,2,True
714915633,2,6,2,True
709236633,5,6,2,True
827948133,6,6,2,True
718946358,5,7,4,True
714400308,6,3,2,True
789670533,6,6,2,True
827074758,6,5,2,True
818326083,8,5,3,True
712292133,3,7,4,True
709449333,7,6,2,True
788840283,8,6,3,True
716013858,7,5,2,True
751422258,6,7,4,True
715691808,7,8,4,True
794273283,4,4,2,False
788838033,4,6,2,True
712778658,5,5,2,True
789580908,6,5,2,True
778965183,8,5,3,True
789013833,4,3,2,True
720091083,6,8,4,True
709679658,7,3,2,True
779296908,7,3,2,True
789775308,7,2,2,True
714726858,4,7,4,False
710926383,7,4,2,True
717172308,2,2,1,True
785024808,7,7,4,True
710277183,6,3,2,True
714647808,6,6,2,True
709857033,8,6,3,True
714283458,8,5,3,True
804829533,4,0,2,True
720028683,5,4,2,True
719672283,4,7,4,True
719054733,6,4,2,True
793336383,7,3,2,True
715650783,7,7,4,True
713041683,2,1,1,True
709663608,3,6,2,True
754851783,7,4,2,True
778905033,4,5,2,True
720844008,9,6,3,True
714286383,4,7,4,True
812411058,4,3,2,False
712311258,6,5,2,False
720384633,6,1,2,False
810868758,5,7,4,True
712160058,5,6,2,True
779130108,4,3,2,True
712335858,5,8,4,True
789643383,4,6,2,True
717733158,7,5,2,True
713205108,5,5,2,True
719749083,5,4,2,True
811762383,6,6,2,True
708710283,7,4,2,True
708542283,7,4,2,False
720667383,7,6,2,False
822952158,6,0,2,True
716922633,5,4,2,True
709081683,6,3,2,True
758106108,6,6,2,True
711445233,7,2,2,True
780496833,4,2,2,True
720057183,6,4,2,True
789081408,5,6,2,True
715452408,5,8,4,True
788705358,5,6,2,True
772105608,7,2,2,True
718396533,7,7,4,True
712949733,4,0,2,True
772036233,7,7,4,True
713285058,6,4,2,True
710289783,5,9,4,True
780390108,7,6,2,True
720585183,5,5,2,True
711831558,4,6,2,True
717017808,7,4,2,True
823615983,1,5,2,True
807587433,3,1,1,True
714435408,4,2,2,False
718994583,6,3,2,True
793616883,8,6,3,True
713370033,4,4,2,True
778830933,7,6,2,True
736145283,5,9,4,True
719482008,6,3,2,True
715004808,8,4,3,True
720014358,7,0,2,True
718208358,4,1,2,True
713380308,7,3,2,True
716477133,6,6,2,True
713949858,3,3,1,True
827619933,6,5,2,True
779135808,7,3,2,True
719751483,4,8,4,True
708219858,7,5,2,True
779681433,3,8,4,False
720169383,5,6,2,True
718056033,5,3,2,True
822902508,6,5,2,True
715502808,6,5,2,True
788755158,5,5,2,True
780038058,4,2,2,True
709536483,4,6,2,True
712563408,3,2,1,True
708145908,6,4,2,True
717755058,6,4,2,True
789109983,5,6,2,False
802600233,6,5,2,True
720449208,6,4,2,True
719557983,7,6,2,True
766111383,5,6,2,True
789367083,5,1,2,True
710538183,6,4,2,False
708534033,7,6,2,True
788940558,7,4,2,True
714722808,8,5,3,True
713249883,7,3,2,True
714207483,7,7,4,True
720068808,4,3,2,False
778601733,4,2,2,True
709779258,6,6,2,True
713696808,4,3,2,True
720044658,5,7,4,True
716373483,3,6,2,False
714305508,6,2,2,True
712202433,5,5,2,True
778372158,8,4,3,True
714176133,8,6,3,True
715765758,7,5,2,True
803097333,7,3,2,True
710411358,4,4,2,True
715660308,4,6,2,True
711866358,6,6,2,True
710738883,5,4,2,True
717822108,7,4,2,True
714407058,5,6,2,True
710744433,7,2,2,True
713320008,5,3,2,True
712364283,7,4,2,True
714620358,4,5,2,True
809071083,7,3,2,True
721165608,6,4,2,True
