CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod
778623858,3,6,1824,49,271.31351070291214,35630.42498224135,90382.47307754861,1,2,1,1,2
714665733,2,5,1294,26,443.88067891430467,26739.71315046945,134692.66245662796,1,1,2,1,1
816089433,2,3,1545,31,749.1188678413405,28094.85248553035,266173.6804666211,1,2,0,1,3
716991933,4,6,820,25,589.835738885007,15560.30662844712,180714.953413448,1,0,0,1,2
714534108,1,4,1675,47,598.4217040871677,27598.6924722716,80152.91098463963,1,0,0,1,2
787456608,3,6,1678,37,503.2662093428506,25279.890264461552,39676.115010206006,1,1,1,0,2
717090183,0,6,2117,48,498.6745786878809,24690.490893758288,91801.94632567861,1,1,2,0,2
772782708,3,5,1721,56,701.2257521983764,11982.681240414911,-43197.410937785375,1,0,2,1,3
710722908,0,3,1267,23,818.5719643838778,21831.37055102449,141676.4479351435,1,0,0,1,0
715271733,4,3,1193,35,515.9200377044181,21633.827450121957,243966.6690345051,1,1,0,1,0
771706308,3,4,1254,34,606.255444234858,30859.7416170083,238759.01833030747,1,0,0,1,1
780198258,0,5,1099,39,594.4536772118996,25372.526276181048,181717.81826446776,1,1,0,0,3
716290233,1,6,1352,35,619.8560121143801,36461.323343176286,87336.93040944752,1,0,2,1,3
828298908,0,4,1770,47,447.20378279674776,39867.76037364677,244680.7879463588,1,0,1,0,0
720697908,1,3,1673,58,391.89947825272657,21947.300623364576,166200.26705005902,1,0,2,0,1
780598383,1,4,2167,65,578.5614981029067,8541.083265059086,137374.47211202246,1,1,2,1,2
715345833,4,6,2369,56,561.6839834349701,36276.18374977721,119749.82466495148,1,1,0,0,2
712373208,2,3,647,19,409.34015581251464,22191.21200697178,257296.91426896886,1,2,0,1,1
721433283,1,3,1447,39,461.86070637389525,19093.588647753062,268981.22509615385,1,1,0,0,0
720680058,4,6,1145,37,725.8853708892437,32525.597215682723,172816.40061185116,1,0,1,1,1
716909283,3,3,3280,78,470.5284668038123,-6068.69179320721,40339.37599212522,1,0,0,1,2
754654383,4,4,1577,35,748.2418749609542,8749.621889602873,142743.446685794,1,0,2,0,1
779759058,0,6,1736,40,395.00235390290914,16946.211474193355,224206.6096513174,1,0,0,1,2
715783758,0,5,1513,38,641.4986747156274,16945.78451110662,133497.71493000994,1,1,0,1,3
771190083,4,6,2505,69,863.5030194039446,26231.153908750824,56819.40555491665,0,2,0,1,0
779330208,4,3,1807,45,593.4436246367886,22026.33543718348,87369.85215671721,1,2,0,0,2
807964908,2,4,1481,45,473.0026316891842,23281.098783415327,49676.88643736935,1,0,0,1,3
711748983,2,3,1946,45,1026.1377447245864,41951.0906400785,28562.20839829615,1,0,0,0,3
718064283,2,4,1481,41,474.1154636909769,7461.312667771137,-22671.16585156905,1,1,0,1,2
710492733,1,4,2168,42,408.6785448613665,16015.104669999673,116071.81207891005,1,1,0,0,2
779016408,4,6,1583,32,852.9845940032073,17888.162931096886,188900.72046490374,1,0,2,0,0
717787533,4,4,1229,34,704.9592613289431,2865.8256632412667,88014.6490634208,1,0,1,1,0
714851058,1,3,1718,42,746.135953390155,14052.352738544016,184007.36026620748,0,1,2,1,2
708455883,3,2,1127,29,374.09488816603493,28223.03936863672,139273.23060281712,1,0,0,0,3
709207458,1,4,1340,25,659.4496516769758,23117.794362846478,113718.05077597333,1,0,0,0,2
763895958,0,4,732,21,528.5297024124288,19720.826831162496,-29270.1671661976,1,0,0,1,2
715942683,4,3,2346,71,658.6782199380045,53949.446641995586,105765.11178862557,1,1,0,0,2
721301733,3,6,1580,45,357.12152525215834,18839.547158678808,53780.79918048454,1,2,0,0,1
711927108,3,2,1196,28,364.07216034007354,-2573.3880495892736,242623.17429437244,1,2,2,1,3
717548358,4,3,1665,57,608.1595790529723,25033.34961952375,109294.67586337986,1,2,1,1,3
713936583,2,6,2187,58,471.28080214998823,15450.526408249592,184427.43245502954,1,1,1,1,1
709682658,1,5,1371,23,894.9951054082671,24077.171175307078,62402.60348054787,0,0,0,0,2
793889508,1,4,1235,37,500.51047639689546,34797.0916456522,79385.54936152304,1,0,1,1,3
717420333,2,4,2701,60,350.5366693127219,21257.311240096016,89637.81599853124,1,1,0,0,2
768921933,2,3,1750,47,733.4315308870479,36072.63426042958,139952.22438428548,1,2,2,1,1
716343408,3,3,1381,40,628.2020807159711,29319.85463780604,89519.43111723338,1,0,0,1,2
718909158,4,6,1793,37,446.3547144780281,12198.938956274484,104191.195991112,1,2,0,1,2
719471433,4,3,1831,36,631.5378692048055,28471.36733251867,218828.29729476618,1,2,2,0,3
711147483,4,2,1097,32,198.18943463953553,29563.70672990199,118429.42159517368,1,2,2,1,0
719788833,2,6,1682,44,341.3414768221635,-11017.655667862338,-92377.37902099335,1,0,2,1,1
715168983,4,5,1451,37,430.5164020911598,24447.47456192804,204905.2880780101,1,2,1,1,0
714306258,2,3,1509,44,759.4283660121475,-2572.4320445293815,145555.23408572178,1,0,2,0,2
710574558,3,5,1403,40,641.085764954375,5074.563751206882,208762.1766238209,1,0,0,1,3
710947683,4,6,1420,31,324.27746541991473,7054.438373230882,133893.14409297262,0,0,0,1,3
718923858,2,5,1131,29,701.9435215053261,10546.02406486798,46839.928469510065,1,1,1,0,2
752666508,3,4,1005,22,477.10505756604084,6182.4116409819035,129219.69939806015,1,1,0,1,0
712672083,4,3,948,24,573.3240511098882,18055.169338887397,130115.37237043773,1,2,0,0,1
719863758,1,6,1549,34,718.6346690100979,20836.440156643577,177278.19549302215,1,1,1,0,2
720990183,2,5,965,26,89.20850870622371,36889.4576947792,168163.4414679061,1,1,0,1,2
720718908,0,5,1958,41,586.5467862785206,29795.880566646683,-69375.82033370297,1,0,0,0,2
708249708,4,3,1489,48,536.4270948043531,7888.7575883126265,52505.238200970474,1,0,2,1,3
779506158,4,3,2516,42,542.8268739791812,-2857.068684762071,79538.19283387956,1,2,2,1,2
716608608,3,5,1084,32,328.9273897450199,27293.96432569243,135020.67572794593,1,0,2,1,3
824805858,4,5,1537,49,695.8638741433489,-8241.181148931362,97395.02328009931,1,0,2,1,2
720840108,4,5,3753,60,359.6598714453262,32095.036791204588,51059.32047673565,1,1,0,1,3
813469458,1,6,2167,48,680.321242298822,30791.887700106345,174212.65037645557,0,0,2,1,2
718870158,2,5,1772,52,742.472926458024,3675.5816439858463,44295.032593121316,1,0,2,1,2
788673708,1,2,1254,35,443.7697559362106,37785.75034140082,59982.02714903086,1,0,0,1,1
816513108,2,3,2195,63,620.5273463747748,49122.390870226984,21078.141899508963,1,0,2,1,1
823606983,2,4,2398,37,652.3254906168806,27135.292593023358,171593.24146696614,1,0,0,1,0
717028158,0,3,2649,56,400.70814753625075,29901.56308407127,129753.61415614735,1,0,0,0,3
714472608,4,3,1174,27,317.39232469593696,44102.80217518691,38454.72675050075,1,1,0,1,2
794340033,1,5,1817,39,586.7839382965668,4598.631845003118,76810.73718130594,1,2,2,1,1
716462658,3,3,1387,36,320.41002648061976,30881.85195362091,41902.29177102841,1,1,0,0,3
718050033,0,3,2028,55,386.6653134653112,30453.948169788113,77641.85075859429,1,0,2,1,2
716341833,4,6,1774,37,615.4375441266152,-7820.39867462781,203522.79149248987,1,1,0,1,3
719648358,3,3,1636,36,680.1338212438659,30398.774432928098,10026.608776523062,1,0,0,1,2
816600933,3,3,1031,25,717.0025909429323,20772.75887008892,69905.88435288114,1,0,0,1,0
714208533,2,1,916,33,642.023120464927,53964.717486090674,242154.62925971576,1,0,0,1,2
713095533,4,5,1198,31,647.900090306856,21756.43494441454,89207.23760483856,1,2,0,1,0
809967783,1,5,2189,54,678.0372789175888,26351.75289110814,182787.42992358364,1,2,1,1,2
720426708,2,2,811,27,809.1006135899909,51107.35837026028,182365.14423323417,1,2,1,0,0
713743158,2,4,1270,21,816.7188468507119,22696.939012820014,150608.81747948463,1,0,1,0,0
721279083,3,5,1840,53,626.8471742545009,19609.384494940612,182034.80566754538,1,1,0,1,3
714970458,1,6,1807,33,589.9251992844792,13025.402509455293,31935.684324563277,1,1,0,0,3
719070108,3,4,1729,52,531.6876809995482,22140.39819179272,141653.8017516374,0,2,1,1,0
714989583,2,3,1763,44,469.837901586729,42835.09747259594,208411.90681703555,1,1,2,1,3
715901508,3,6,1843,43,996.8691294735169,42719.881314773294,184617.3910853075,1,0,2,0,1
710370483,4,4,1517,33,939.532087204108,11443.712242748057,-4654.677050637474,1,1,0,0,2
778573233,4,3,1977,50,548.8012228882897,32566.04360315923,140653.82609677876,1,2,0,0,2
708833133,4,5,2027,49,668.8556350573049,22157.94866098736,175193.68107530643,1,0,0,0,0
719885883,0,6,1497,43,397.9928024329853,28359.17399147795,86872.28313672186,1,1,0,1,2
708134283,4,4,1483,31,634.5833083238921,55632.41372318553,149608.7085644214,1,2,0,1,0
708983658,0,3,940,25,472.92396862857055,20728.94217072055,58050.694901553,0,1,1,0,2
766285608,1,4,2183,56,467.43759914088884,29261.52573723794,180907.80146769347,1,1,0,0,2
798035358,4,3,1221,41,765.8078334344129,30968.809109091653,236510.29355568453,1,0,1,1,2
719391783,1,3,1790,60,469.330118560081,33043.28201383215,117570.72388393806,1,1,0,0,2
780713058,2,4,3490,69,587.5175685899686,5742.668475117833,167558.60170149177,1,0,0,0,1
779338683,2,5,1904,49,682.6272763106713,37405.87423582937,256123.4700078715,1,1,2,0,1
783387783,2,4,1647,53,570.1400061588073,49785.9646158558,214731.60341936455,1,1,0,0,2
787800108,3,5,1903,39,323.4567810344124,25369.48748227293,94730.801595909,1,1,1,1,0
721397808,1,5,1564,41,500.22721940792815,41388.91397097434,56089.951281903705,1,1,0,0,1
778698408,4,5,1686,34,496.0640058216494,24009.08178672683,232267.50352451068,1,1,1,1,3
716032233,3,5,3981,65,703.0214392347254,-20079.10298323497,45654.74644878489,1,0,1,1,3
717835908,3,3,2730,48,419.41500210119375,32696.44350597083,66685.7170999634,1,0,0,1,2
778663458,4,3,821,18,725.3305738015645,53095.01802195874,52463.89928857895,1,0,1,0,2
716024808,3,3,938,21,693.965645190182,32870.66548904053,5233.9051846158545,1,0,0,1,0
794831733,4,4,1345,28,640.3344283747354,18109.685844717576,131552.46767855217,0,0,1,0,0
713854608,2,6,2444,63,464.31286858918884,9493.493661356177,28746.54883448631,1,1,0,1,0
715993608,0,6,1686,50,590.2508120626107,6017.743113771037,48609.45311530959,1,1,0,1,2
789368658,3,6,1468,30,807.1838064079644,29431.046117719496,156907.0921633257,0,1,2,1,3
708098133,4,6,1598,39,488.48229329626577,40451.713479988386,244038.0273229287,1,2,0,1,3
801499908,4,4,1232,31,449.7687084396614,34104.85666802924,62009.16305670516,1,0,0,0,3
721129383,4,3,2361,42,525.2454503820808,30665.154909461184,230482.98966989754,1,2,0,1,2
721249158,2,2,708,14,603.3559776801203,24393.179493554482,261081.5177870044,0,2,1,0,3
721049658,3,6,1687,62,631.2343038630137,32772.13118050384,132661.5441692302,1,2,0,1,2
714886533,4,4,1752,34,565.3338633818346,41434.72448574284,18519.628409533136,1,0,1,1,0
772375533,3,5,1560,39,522.1962379417304,28068.4832357169,195005.09652088635,0,2,0,1,0
826775058,4,4,1520,36,635.1413573110896,24196.691137304355,160749.49538591615,1,0,1,0,1
711878733,2,3,1685,45,417.87093909923544,27178.136391781874,88710.09332307972,1,0,2,1,2
714550383,1,4,1678,40,536.8374747582225,20343.975259754265,84559.73585832912,1,0,0,1,1
712636308,1,6,1627,26,615.0403408978027,22179.51116436136,-39831.435726770214,1,1,0,1,3
772139433,1,4,1637,61,560.6896927134823,41849.848398686925,181901.4905251239,1,1,0,0,3
709058808,4,6,1707,42,677.4602597132098,8419.882278318732,249708.76181003987,1,2,1,0,2
710111733,3,5,1360,28,580.90765800897,28885.100404105833,156468.95419704702,1,1,1,1,2
761544333,1,4,1641,32,462.141851380669,52407.41312127298,59720.2073481256,1,2,0,1,1
788814783,2,4,1820,58,289.66138886056785,-3436.8551495188403,170633.79297902103,1,0,0,0,0
715034358,0,5,1505,35,647.6131888994298,28725.891300728686,162130.91498771776,1,0,0,1,2
709624533,4,5,1627,38,715.6011019760257,38527.371431579086,18468.209139090526,1,2,2,0,3
709942383,3,5,1703,34,507.4756800858109,35510.7938312353,97240.93207845232,1,0,1,1,2
713378133,4,6,2445,60,264.95836535834025,-3597.65959551153,116708.21262879239,1,2,0,0,3
709217358,3,5,1665,45,799.8563488241829,33945.88477530606,175147.1993308333,1,0,0,1,2
720998358,0,3,1489,38,546.1531332462963,33623.82570807757,39535.29726128616,1,1,0,0,2
721051908,2,3,1393,32,642.759201923126,12317.99731756911,224625.4626829396,0,1,0,1,1
715232058,1,5,1820,42,619.1447298963914,11484.317938394246,146195.25229456794,1,1,0,1,2
806250783,4,6,2742,58,788.670438646706,51797.96228415596,140660.39148406673,0,1,1,0,0
826477083,4,5,1520,34,506.42873869707074,24604.311800837157,119654.79055774015,0,1,2,1,0
788728608,1,3,1588,36,587.894561520847,40683.65102973049,103931.66260318464,1,1,2,1,2
717190533,2,6,1282,32,772.3317289520061,27457.22411503894,43362.34419539594,1,0,2,1,1
716580033,0,3,1872,59,283.92089708729185,36798.59657625439,65319.92324865141,1,1,0,0,0
711644508,3,3,2295,63,498.3408267696535,18325.57310837798,83265.28008083688,1,1,1,1,0
714334383,2,6,1065,28,723.2675465588272,47823.88543703228,78093.53504521234,1,0,0,1,3
720611058,0,4,1550,47,509.95235918425414,19237.81130199952,123500.7734448338,1,1,0,1,3
713845083,4,6,1489,43,605.3130005940689,38914.40651538185,158831.00230088312,1,2,0,0,2
713756508,4,5,1264,30,370.0820117899159,29856.1891236703,-79226.39993015645,1,1,0,1,2
735565158,2,6,1582,38,806.342928783306,26640.66668073307,306286.3169289563,1,1,0,1,2
717180633,1,4,1704,35,568.8392071704575,5462.701203914552,231299.07593095044,1,0,0,1,2
717295683,3,5,1546,35,565.4057912521034,33184.52075549234,197682.65016558644,1,0,0,1,2
710070183,4,3,1419,38,705.9391110949875,17595.615602583894,84842.81798031688,1,1,0,1,3
789605658,1,4,1065,27,643.9260245592494,25017.034114796694,146641.06380804855,1,0,2,1,2
710045058,1,5,1364,40,807.2138518649409,13411.289808576828,93580.08560636302,1,1,2,1,1
710164683,2,3,2247,36,518.0856948132142,3306.983106200085,173707.6803826378,1,1,0,1,2
710802258,4,4,1111,26,574.7344067963517,40456.201716213924,-73043.30051836066,1,0,0,1,0
721036233,2,4,1836,42,428.2284300158547,18888.821758380986,118170.2251330878,0,1,0,1,2
710036508,1,5,1164,35,620.577410946876,20380.56757841014,246266.13591278705,1,0,2,0,0
717776808,4,3,2005,54,602.631433317918,38992.16225813724,-10846.73752760797,1,1,0,1,3
714906033,4,6,1588,35,624.6546370300899,8720.918850704998,49982.163659291225,1,0,0,1,1
714273708,1,3,2242,49,514.2586218729631,16707.42665216505,144006.7426154941,1,0,0,0,2
721117533,4,3,1415,45,240.90981180714397,8894.52969721354,116075.18321577438,1,1,0,0,3
715374558,4,5,2483,74,548.5666778714791,13012.180584093676,88562.93410786097,1,1,0,1,1
824807658,2,6,1239,33,450.8794765648252,23694.344230470564,17598.688071402386,1,0,0,0,3
714940608,1,3,2057,53,703.6428564689292,35853.84870643806,53249.75106902578,1,0,2,0,2
717561108,3,4,1629,32,579.1769349657927,12057.347316164374,169464.28467837867,0,0,2,1,3
717127083,0,3,2076,58,715.7283945439257,35892.64616914801,149533.58747300314,1,1,0,1,0
772460508,1,3,1231,34,657.6389534477374,44215.209711778356,131287.37619181935,1,2,0,1,0
720484908,1,5,1655,27,666.5367142309904,18381.452414311403,95509.33864002983,1,1,0,0,0
794664183,2,3,1501,45,467.52085368182907,21372.73317507309,55942.07292194676,1,0,1,1,2
797488158,2,5,1313,36,993.68588527218,26906.02213736453,254491.9637260146,1,0,0,0,3
708543258,3,5,2045,39,537.4521703884528,11024.207939701968,209331.54382466502,1,1,0,1,2
778706508,2,3,1448,30,651.0896116691922,7428.50854583738,167428.17420070604,1,0,2,0,2
713650683,4,4,1591,37,694.6000540194793,58398.79412792207,81269.0596039875,0,1,1,0,0
772532208,4,2,842,24,563.960341595351,5338.439683762932,205188.83370764798,1,2,2,0,1
778929783,3,2,781,28,423.4189131424283,27085.93363755695,19735.294488113883,1,1,0,0,2
712821333,2,3,1825,50,396.5479254629663,34068.972646143644,-34577.40698997675,1,1,2,0,2
721120008,1,6,1555,29,561.7985651598336,26005.640798915138,160899.99430392485,1,1,1,1,2
709633533,4,3,2789,50,716.6515164554985,22616.096979953763,234278.33956751804,1,1,2,1,3
710789058,0,4,1308,41,471.3995853220771,12408.54087364357,137136.34860805565,1,1,0,1,2
716174433,4,3,2489,54,605.1841013303969,49693.88198185526,79396.1379462964,1,0,1,0,1
789886533,4,3,1110,21,677.6358584030835,26075.449044354755,118451.39428621675,0,1,0,0,0
721038408,4,4,1741,43,377.98739918264,14624.63803043482,-26946.886812010052,1,1,0,1,3
713325108,2,5,1845,40,754.2712337022699,50939.824019078435,151085.38535935016,1,2,2,0,2
708431433,0,3,1463,32,502.38420443631384,9871.527222592658,-30421.914786895344,1,2,0,0,1
716996583,0,3,1734,35,484.5797670111714,56826.037626684876,28606.276368658262,1,0,2,1,1
718699683,3,6,1733,54,535.5582512122406,21883.54494441108,10022.221484426846,1,0,0,1,1
716604633,1,6,1865,53,680.8756235721164,3328.7585230575824,158641.45749424383,1,0,2,0,2
713053383,3,1,853,12,858.1198688132915,29596.668332959835,105182.00206357989,1,1,2,0,0
709979583,0,3,1999,54,825.8938796056752,20496.07060750836,174505.7051246241,1,0,1,1,1
709380333,0,6,1671,45,731.0205461585431,58810.32299941285,133403.04309566694,1,1,2,1,0
778574283,1,5,2118,64,350.80272533232096,11279.512337081896,86247.91591567933,1,0,2,1,3
789875883,4,5,1391,45,575.7615769724802,20330.08476178324,217642.8515616398,1,1,2,1,2
714661233,0,6,1729,52,632.0378803071859,44330.030924085186,20271.88659137454,1,1,0,1,2
813915933,1,3,1393,35,863.3008034031363,8560.901314729013,116775.14454647721,1,1,0,0,3
708358683,3,6,1665,40,695.5454000656408,29227.92084987144,118140.85115690356,0,0,2,1,0
824761458,3,4,2489,62,667.8509858944619,48184.67070611488,61430.966470158106,1,2,1,1,2
803595858,1,5,594,14,879.0497890622539,20590.484216747085,128462.85757916729,1,0,2,0,2
716198358,1,4,1852,55,672.0617193316602,8024.725574462413,132845.92316387757,1,2,2,1,0
714173808,4,5,1389,34,584.2589174786265,32234.386989689185,-37477.94374138708,1,2,0,1,2
709465758,4,3,902,31,868.7134238325914,41537.6840450969,-17136.012644209986,1,2,0,1,3
717364458,4,6,2053,33,650.4180972906905,9971.839309137027,121185.42765211473,1,1,0,0,0
710754933,4,6,840,20,649.5943188671351,50070.2021096204,258507.63935726954,1,0,0,1,1
718362783,3,3,787,21,737.8920517600241,28398.195457792215,173642.15649336396,1,0,2,1,1
708267858,1,5,2098,52,418.16813220729614,39062.56368665234,88968.68487214332,0,2,0,1,1
708856983,0,2,694,18,431.12089485810657,24464.397816636178,194117.8267238401,1,1,2,0,3
715588908,4,3,3132,66,330.1741640852518,18082.99738731211,102608.41831834959,1,2,1,1,2
772674933,3,5,2036,50,421.0168447247516,-5602.753414126571,50119.5734130514,1,2,1,1,3
720148983,4,5,1724,47,505.9426162592735,21363.485773161643,265566.7884968226,1,1,1,1,0
769732233,3,6,1085,29,873.829538813548,38257.63501712113,5597.249003047909,1,0,1,0,1
713030958,4,6,1964,54,780.1528266743765,24865.31781228747,140528.2039921411,1,1,0,0,2
711320508,3,4,1762,34,581.1369739006459,26756.12477743369,183575.74624749168,1,1,1,1,2
795795408,1,3,1514,47,735.9644257572766,19847.71980166877,91083.8742444933,1,2,0,1,3
717904383,3,5,1516,44,650.1684363855677,24205.663943188636,106031.63537445081,1,0,0,0,2
714115533,4,5,2591,55,543.2653905786292,1963.4300887157951,189360.2567938469,1,0,0,1,3
712475733,4,4,1847,39,493.5100453692663,28759.853479470195,168813.48299900902,1,0,0,1,1
718996758,4,5,1629,36,592.7749706144809,22081.810945447458,186831.29074778338,1,1,0,1,0
718301508,2,6,1457,43,557.7193240704767,15507.725465703466,99789.97536087006,1,0,2,0,1
714831033,3,4,1114,27,488.4333888886961,35968.81178016492,31626.59523878366,1,2,0,1,0
721265883,4,3,2510,44,648.1915077717993,28999.0158167571,68177.66738099954,1,1,1,0,0
773448558,3,6,1257,34,706.6300701718224,25397.885150204384,113004.95040704923,1,0,0,1,2
712003083,3,3,1612,33,785.7468810299225,6458.391448941711,75173.5205082055,1,1,2,1,1
754282908,4,3,2022,59,504.30448177522464,27758.191732961495,74247.65685453897,1,2,1,1,0
717412608,1,3,738,16,471.49096367584144,33917.880567343236,220760.38876038406,0,2,0,1,0
719412258,4,5,1558,48,572.1577622736778,45665.139663755705,158737.2949590793,1,1,2,1,0
717683583,2,4,1388,27,527.8122712754448,30859.514417646635,115603.68871166706,1,1,0,1,2
820584408,4,3,1392,38,640.0414605898134,23402.30239481265,29644.560182659698,1,2,0,1,2
719392833,4,3,1311,34,511.60882867243134,25718.355322665404,158586.42156622067,1,0,1,1,0
718595583,3,3,1777,54,621.1090852885866,49193.46637672021,98651.44561009409,1,0,0,1,1
778508883,0,4,1367,33,334.4429997725962,1808.441169588299,31805.456540748666,1,2,1,0,3
711999783,3,4,1406,23,772.9248226558116,49185.533087950884,125380.44173600031,1,1,2,1,2
712120608,3,3,861,15,479.610153048612,32993.81907210598,150016.0548216282,1,0,0,1,1
720848733,3,4,1815,33,612.8633289811055,33579.516352958984,114361.36168197478,1,2,2,0,3
826723308,0,5,1008,21,254.005896372044,-892.5800188462927,140914.9447036886,1,2,0,1,3
801369258,1,6,1757,59,511.9873556571924,17487.521997704116,171342.39393208124,1,1,2,1,2
709584483,4,4,1805,44,931.9601702882699,63551.47204533004,160386.31191725834,1,0,2,1,1
715708308,1,3,1338,29,776.0752418840445,15066.952160816383,179996.7740871759,1,2,2,0,1
779707308,4,5,2229,53,676.9828320378393,-1138.0312326689454,125148.47087809903,1,1,1,0,1
711688158,0,5,1498,49,856.7916575807631,23460.80360720001,275601.3991612982,1,1,0,1,2
711848658,2,3,1790,31,696.1245896141844,26311.021742907385,66001.43426095779,1,0,0,1,1
715855083,3,6,2793,67,649.776929067279,19876.143752036653,295000.1448133995,1,1,2,0,1
778971408,2,5,1968,64,446.99605575278514,34418.440824532605,205104.53072310658,1,0,2,0,1
711648708,3,3,4088,84,542.3621942136875,25037.134293492334,191258.73851111642,1,0,1,0,1
713149683,4,5,1264,31,772.4593413208938,25241.827572421254,156944.21019851405,1,2,0,0,3
771903033,4,5,2017,40,499.22141482924377,39358.84024181713,236346.588087186,1,0,2,1,2
737925558,1,3,1439,42,529.4829905806939,22874.57506320854,130009.5665100268,1,0,0,0,2
803347908,4,4,2327,65,269.9875052785189,579.8434734599214,91470.8747269804,1,0,0,1,2
817285758,3,5,1721,56,688.4851544861893,11362.206100381356,173803.58534621663,1,1,0,1,3
711480108,2,3,1888,43,394.49890923198086,60750.76400068079,-3492.243581098621,1,0,1,0,2
709662708,1,3,1953,61,328.9124814731739,34274.61543116878,17967.13291808794,1,2,0,1,3
709224858,3,5,1652,40,807.9769181338195,3369.9743457097065,-12583.803139684082,1,0,2,1,2
821771508,1,5,1939,36,723.5140197744404,35846.85652255201,173760.78374245472,1,0,0,0,2
710522433,4,3,2372,53,837.2460180936823,43827.724135192926,214013.4855660862,1,0,0,1,3
779046408,1,3,1238,30,399.80580532653346,11068.61196226335,164534.64088179736,1,1,0,1,3
708595158,4,6,2389,43,611.8663354169273,19224.413002948284,105389.08641287337,1,2,1,0,2
757266933,2,4,2431,46,477.81290457169496,37105.168285536536,148950.49998015887,1,1,0,0,1
719904333,1,3,2229,52,710.6372041264488,15769.260352903651,177178.94515015275,1,1,0,1,2
718264233,1,4,2449,56,375.32969190132087,10364.840509849524,121718.11256446896,1,1,2,1,2
784798683,1,3,1999,39,709.9762387147096,32265.36849134614,111115.38632350962,1,0,2,0,0
710899833,1,3,569,23,481.3861870007712,36381.366765391824,58829.89077336548,1,0,0,0,2
780025908,4,4,1293,31,652.3854495250688,52795.18126952605,261823.92869339703,0,0,0,0,3
713610033,2,5,1314,40,745.021932416222,22627.675817475534,166120.9906080485,1,0,0,1,2
713086908,1,5,2520,51,601.8140785781189,6562.595162169477,106560.03107404738,1,0,0,1,2
710032608,4,3,1558,46,541.7789395148716,37494.15689233801,188112.88310389273,1,1,1,1,3
719776608,3,3,1388,41,856.7517134517708,30901.983497609028,106676.74780727124,1,0,0,1,3
709220583,3,6,2256,56,485.03785860192585,27051.206552851087,177230.9117203402,1,1,0,1,2
740852733,3,4,1685,49,520.9932195605279,15970.485557763746,124746.26097621626,1,0,2,0,1
709528308,3,4,1876,57,363.27305545071897,34087.257832931675,220258.573133242,1,0,0,0,0
715127208,0,4,1699,48,594.6342841057076,37836.21880788205,25650.075245727945,1,1,0,0,3
817144458,4,5,2580,67,413.69000820329444,23943.593220008377,46607.89177044945,1,1,1,1,3
710628783,3,6,1445,45,436.55960778495046,21799.54824774108,59629.373867414426,1,1,2,0,2
772145658,3,4,1394,28,685.4105614215506,29104.812504271675,174764.10287557854,1,1,1,1,0
739594758,4,6,818,16,766.8663648971385,19071.65021280077,169429.6995248711,1,0,0,0,0
789198708,0,3,1135,24,892.1919318176897,23433.342375257227,86308.34687948842,1,1,2,0,0
720953658,4,5,1824,53,683.8311227199886,45646.31304540852,135408.50418292874,1,0,0,0,1
771330558,2,5,1267,31,620.8773281846248,38051.95773279079,86392.42979326771,1,0,2,1,1
714078558,1,2,1315,31,445.21751849378313,39366.68677271175,52232.32779629687,1,2,2,1,2
788826408,0,6,2434,58,393.7887948927006,33639.21954413317,36285.59265707256,1,0,2,1,3
790128033,3,3,1302,36,817.4013743579384,9193.38641000815,207295.03280750665,1,1,0,1,2
718082208,1,5,1717,50,507.5432119802088,22356.726586675766,52517.79151000081,1,1,0,1,2
711711483,3,4,1433,40,304.5231364253747,26816.750537609973,164285.05342428223,1,0,0,1,0
709426608,2,5,2305,45,997.2654903263124,57736.05369018551,243420.10191385736,1,1,0,1,0
811457058,4,5,1931,56,626.5013615236269,31108.968367019905,248449.76101878975,1,0,0,1,0
773073558,4,6,1731,54,621.4225279207718,-2993.0944392445526,147018.31913624096,1,1,0,1,2
715937133,1,6,1601,48,785.6655598712813,16919.16333190693,49488.02976965922,1,1,0,0,3
713693958,4,6,1295,29,575.84488880517,20381.490401284955,112014.705332175,1,1,2,1,2
715443708,0,5,1385,31,734.5030738007745,32186.697302792923,194519.13609417848,1,1,2,0,1
770769483,1,3,1749,33,556.4507382903386,12966.221700355823,12838.69858577603,1,1,0,0,3
789326808,2,5,1917,37,458.85635160059843,33557.0316051424,89260.69900291157,0,2,1,1,1
712105533,1,6,2905,56,693.7246388484875,51508.1641785238,250725.2416233539,1,0,0,0,2
720674133,1,5,1672,48,374.41068421877736,16644.168382863765,51746.298383214904,0,0,2,1,3
779216358,3,2,773,17,644.6569288826972,27041.715601093103,164297.8302151214,1,1,0,0,0
710279508,3,5,1537,35,727.3809662854378,25969.566128890485,-85239.98401873172,1,0,2,1,0
712168833,4,6,1426,37,591.9906969749617,30086.66657958644,65101.898158994154,1,2,0,0,1
780581508,1,5,1410,37,335.2457179554269,18797.063477852433,232517.552318574,1,0,2,0,2
711957708,4,6,2064,33,858.031825702433,25509.936831819665,230930.70712780935,1,1,1,0,0
778782858,4,5,4449,82,518.4822496073065,73416.68186168061,127226.23705109014,1,1,0,1,0
709366458,4,3,1972,41,604.6491376328886,16906.999574496596,53538.57937805253,1,0,0,0,2
796990908,3,5,2227,61,709.2756270127852,36377.213134261176,86456.30357945096,1,1,0,0,2
