CLIENTNUM,Income_Category,No_of_product,Total_Trans_Amt,Total_Trans_Count,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod
753118533,4,6,4686,75,768.4205660378077,25737.225619398876,39752.49201227981,1,1,0,0,2
713265858,0,4,4795,92,396.5859010673797,16182.64739622454,130702.05132341944,1,1,0,1,1
709713033,3,3,1735,35,713.7027994305756,29040.754638599064,117154.17579793745,1,1,2,0,1
711608958,1,5,4092,74,511.50785797118516,28890.52834133959,103215.55291431621,1,0,2,0,2
708633783,3,3,1809,39,871.7038489220868,50288.24344809867,223674.3061679732,1,2,2,0,0
714532158,2,3,3848,68,675.6952002818516,22851.45699524822,130379.28635092908,1,0,0,0,2
720950283,3,3,2064,63,667.5977448090573,46789.27287759389,275329.35096220474,1,1,0,1,0
809797158,3,3,3627,66,698.3370479671544,30227.82319545982,53594.37310589,1,1,0,1,2
713692683,2,4,3216,77,609.5899515167539,31397.82559828508,88082.32688005651,1,1,0,0,0
710748483,4,3,3861,68,526.7827986982749,5773.085141795138,21534.030200790774,1,2,1,1,3
720868683,1,5,1814,37,484.8025007158198,12710.278121090576,205750.74183852476,0,2,0,1,3
787532808,1,6,3293,66,823.6757514600736,35264.58571998364,177710.01372330077,1,1,0,0,0
712114458,4,6,3941,64,595.1774801323515,30859.093128364468,200036.8663513227,1,1,2,1,2
811013658,0,4,3221,68,646.9450192930443,39999.9111599988,43528.61095640586,1,1,1,1,0
789180933,4,3,4524,67,554.1760259314733,40071.912236912096,167727.88225446988,1,0,2,0,2
717151383,4,3,3616,85,770.7497577257207,37956.58519466778,164086.047953856,1,1,0,1,2
712470033,4,6,2960,67,461.25403383437117,20700.557083777694,99809.151939732,1,1,2,0,2
716039433,4,4,3445,64,545.1804166540644,2831.6241012052815,296358.8988231737,1,1,0,1,3
710874933,3,5,2149,40,346.7598117406865,14297.731512690743,155861.8229488944,0,2,0,0,2
709229358,4,6,4835,80,697.9223919496199,23234.828922565,86532.87013528188,1,0,2,1,1
715016508,1,1,2441,37,629.2563086919241,20857.355642050523,68131.27558127616,1,1,2,0,3
818308533,4,4,3162,56,443.2500659025711,1472.4476010530125,170128.15507094562,1,1,2,0,0
760104333,4,6,3246,63,642.5269069691533,4497.845783676265,70845.55274194642,1,2,2,0,3
718201383,2,6,2139,48,459.7749419522675,53253.20629444906,68225.79373115185,1,1,1,1,0
779450958,4,5,4739,88,608.4637656608099,14649.796041043444,92920.32083105201,1,1,0,1,0
717990183,3,5,5100,79,534.6806930358231,33653.630955873654,-28685.44698242846,0,1,0,1,2
710505483,2,4,3099,69,537.0418284934492,44556.89204991484,174662.7910168478,1,1,0,1,3
720964683,1,5,3477,60,799.6801936265628,15360.295338021751,265194.8372533687,1,1,0,1,1
711478233,4,4,3691,58,614.0913797715908,43856.638414592024,186496.29341867933,1,1,2,1,2
717096858,1,4,4828,78,750.5775598481982,43527.316605328684,142519.90538265745,1,0,0,1,1
719739108,1,3,4021,56,524.1251387361586,35403.59691569098,149552.03782516223,1,0,0,0,2
721501308,4,6,4410,70,651.7144170087389,30166.12341494127,194925.7944671113,1,1,0,1,2
714169083,0,5,4959,74,544.4509245327038,16415.689072736175,112733.52208496947,1,1,0,1,3
715365183,4,4,3323,65,323.0590348303315,19016.009453409108,104136.15058495694,1,0,0,1,2
715448058,4,6,1973,50,537.6854938953956,12054.851275538882,47662.89402223857,1,1,0,1,2
779008158,4,3,4961,71,647.2443017045871,34830.982811967624,90580.43008500335,1,1,2,1,3
712822758,4,6,2730,58,527.2088463720138,15905.033900885981,251128.82551507422,1,1,1,0,1
717466158,4,3,4889,62,782.0751907461728,36333.15420238507,213732.57938037068,1,0,1,1,0
798687258,4,3,4134,62,531.0139480853173,44067.42747625999,159379.73657961746,1,0,2,0,2
717380133,1,6,4218,72,459.9925222664588,50675.764926315474,90161.51294179131,1,1,0,1,2
709693833,2,6,2468,44,788.4066523995795,43658.23435462269,-19510.21934228712,1,0,1,1,1
804847308,1,6,4018,69,632.0625913152593,5421.096841557584,161290.56088969833,0,0,0,0,1
781306758,3,1,1844,49,573.4547691077032,36634.06681603064,44742.375000962755,1,2,2,1,3
743912958,1,3,4080,65,406.0760367284361,22012.445867831666,54467.36334666643,1,2,0,0,3
716630508,0,6,4425,75,286.95329201286967,4595.360175853162,86466.61804588835,1,1,0,1,3
717442758,1,5,4141,79,658.0736864576265,41351.24433758558,154114.3969395398,1,2,0,1,2
711925608,3,3,3886,81,584.5332664684619,22504.07346617199,228470.0618435678,1,1,0,1,2
716931183,3,3,4296,68,415.1327372345082,33775.645201301566,163985.70796816604,0,1,0,1,2
710984133,0,5,4654,88,601.1276123341116,18570.096845288594,217056.0242856324,1,1,0,0,2
780307233,4,5,3521,58,229.9381469163061,4636.172654982696,92724.79336924045,1,0,2,0,0
716434533,3,2,2106,56,496.9825796300348,55969.06313837372,215895.353242655,1,0,2,1,0
716138958,4,6,3740,68,584.3632235195283,15630.986766930451,86988.96830281203,1,2,0,1,1
709276908,1,6,3990,75,585.768368981352,65188.388993454064,28462.47933939747,1,1,0,0,0
815767983,2,4,4869,66,361.79320350038495,15809.063061862418,15649.636550618045,1,2,0,1,2
712403358,1,4,4307,76,703.4700366205964,37313.03584950381,268936.6322845097,1,2,2,1,2
717826308,4,6,4061,66,392.7402564281829,47492.22645512779,256280.64147494527,1,0,0,1,0
753443583,1,5,3992,73,280.14048033061664,23042.47543695626,230936.85444359411,1,0,1,1,2
713585958,4,2,1457,42,636.9481474322829,50214.54618619002,57158.93674528008,1,0,1,0,1
712866933,2,6,3700,73,540.8126168221274,33456.30864724287,75956.23717355741,1,0,1,1,3
719219883,2,4,3651,67,365.4501251852338,37777.66830967214,112266.018339176,0,1,1,0,0
779170008,1,4,4596,78,493.4342099990439,4197.295886620221,-20098.08913204512,1,1,0,0,2
779727558,4,4,4148,71,663.1550394943835,5459.28669585739,199037.2102054565,1,0,1,1,2
714373308,4,6,3634,66,621.1216832102238,11951.323199285525,92825.35191685404,1,1,1,1,2
715000383,3,4,4047,76,478.90742658533105,16956.015527707248,51638.19754010727,0,0,0,1,2
710493558,1,3,1979,37,664.7678570868621,14054.663356795922,262823.1790232783,1,1,2,0,0
778839108,4,3,3687,74,722.1279906778077,35821.04554761263,167273.46516088085,1,1,2,1,1
712545183,4,4,3333,66,568.0777221789982,14729.82918894933,206688.18131682224,1,0,0,1,1
779032308,3,4,3279,66,519.8826300656978,42963.87308422621,111228.01324940374,1,1,2,1,1
717084708,4,6,3802,68,827.6790499876902,-311.7928595777448,172940.22475759513,0,2,1,1,1
778247358,4,5,3880,67,523.5677767279662,23142.226540554988,63127.99742137553,1,1,0,1,2
710702733,3,6,3949,69,633.041276913983,9358.921654247422,147072.70803887612,1,1,0,1,0
715165758,0,3,2862,56,645.1326332067509,26511.65502423242,96950.20050853948,1,2,1,0,3
773667708,2,3,2176,39,464.5499694462,32145.300845265883,-46026.54960355892,0,1,2,0,2
717400533,4,5,4839,92,336.83933207026496,13405.312058481464,149505.81451849424,1,0,0,1,3
713586858,3,4,4187,73,471.31989464250876,25679.552367496,14267.378685704796,0,0,0,1,0
711877458,4,6,4072,72,681.9511992388082,21996.612385863664,260640.6670095437,1,1,0,1,0
714351558,4,3,3950,65,761.5139417438558,23390.23185815353,121097.1011037859,0,0,0,0,1
718509858,3,3,4347,69,650.5312530556535,34412.64100419296,86656.18159649285,1,2,0,1,0
718540308,3,5,4263,62,684.3217240581414,10179.86167586612,244891.1651381689,1,2,0,1,2
778180158,3,5,3636,69,506.1396374666292,51125.15362143351,164185.60405438233,1,0,0,0,2
806947308,2,3,1735,44,852.5638262279017,30390.74422396366,128587.45226423362,1,0,2,0,3
710986758,2,6,3891,76,158.68817332647473,28160.13071067178,142591.97923419013,1,0,0,1,3
718220358,0,2,1712,41,569.8050666218694,5996.93807559066,171472.95612732708,1,1,0,0,0
712656783,0,3,2179,40,507.37075410863594,35065.46884685671,185299.18099289498,1,2,0,1,1
717483558,0,3,3547,61,592.7644330170045,28183.707072882193,98234.90774672579,1,2,2,0,1
721440633,4,5,4387,71,363.9894770220535,22037.466644558484,49186.38835515514,0,1,2,1,0
711423558,1,4,4181,63,673.4931565223817,41825.34184597761,235071.49859798775,1,1,0,1,3
721522533,4,6,4311,70,483.5081540703432,16419.75662267112,62686.244105111095,1,1,2,0,0
708558408,1,5,3776,83,484.6536390520841,33211.93506564034,174436.17345509943,0,1,0,1,0
714727833,4,2,2257,48,581.3934754786965,30314.15841150374,131823.0786858901,1,0,0,1,2
715856208,2,5,4028,76,427.3417867195982,28912.11770103048,167920.1943879737,1,1,1,0,0
708944958,2,5,4612,75,421.1844574858409,62900.58628826272,166947.63118519963,1,1,0,0,1
788350908,1,3,3548,69,506.8031950584558,44250.009218718675,133571.79166922258,1,0,0,1,2
818322033,4,6,3943,80,760.6656328039876,38394.23567802403,180968.58902131714,1,0,0,0,2
716288958,3,3,4062,71,625.5960864104389,23383.94619426469,125415.75280505606,1,1,0,0,0
712347258,4,3,4419,68,357.54177044389314,32708.977805682225,215870.9824783436,0,1,1,0,3
779072733,4,5,4979,77,543.5417149256746,13686.544599826288,131569.56259916292,1,2,2,1,1
710003958,4,3,4100,84,558.3146322021398,26586.10717603091,253363.79719221644,1,0,1,1,2
715287708,1,6,3769,77,482.2061146844086,47204.216739566065,113393.13262602423,1,2,2,1,2
713535033,3,3,3200,91,651.8004987205173,24919.19953202972,157090.983876505,1,1,0,0,0
789293358,4,3,5328,78,710.9166492930354,26540.072553748378,110695.85557201254,1,0,1,1,3
715974783,3,4,4590,69,609.5815810858364,1084.732174650937,81741.52258641284,1,2,0,1,3
716134533,3,4,4406,80,688.9069203479715,31725.579306586325,152648.4176849878,1,1,0,1,0
708834483,3,1,1775,42,618.9811404156753,19632.494653592934,123085.2832050075,1,0,0,1,3
780168333,0,3,3450,83,650.7344576279454,38347.217865938146,100911.52045902294,1,2,0,1,2
711557508,2,4,4066,74,668.9903547204322,22259.62167552543,239018.28499098384,1,1,0,0,2
765692658,4,4,3825,70,580.0953064968762,11610.157226147823,221706.0956985718,1,1,0,1,3
720598308,0,3,1736,35,1067.589228674316,47954.18661900959,217378.49154250536,0,1,0,1,1
815353083,3,2,1853,36,569.5465354476609,28863.476082410252,135797.22842383754,1,0,2,0,1
720093333,0,6,4855,79,681.781583142968,38391.07143817087,94213.4794652409,1,1,0,0,2
717281658,4,3,3953,65,516.2331372045121,34715.80252923987,102297.05154503236,1,1,2,0,1
712050933,3,5,1533,41,318.4359051422625,54634.837999425625,8419.819532486741,0,0,0,1,2
787361583,2,4,2204,60,908.7826930493516,30965.473729051493,197716.89514736913,1,0,0,0,1
709921158,2,6,4241,76,390.7775193956651,26790.57666611489,246821.58081387897,1,2,0,0,1
714781908,2,3,3710,70,813.2992610084483,21900.11395023778,59727.38790051785,1,0,0,1,2
715174983,2,4,3331,67,684.8352358256288,26181.620770836405,115575.98957512842,0,1,0,1,0
710863308,1,6,4020,84,838.2602588254434,6974.675204386182,224284.59651906535,1,1,1,1,0
710592933,4,3,2216,54,460.74741142414155,3834.3123153438064,218152.7211460769,1,1,0,0,3
771881283,2,3,4036,78,383.7872308081396,46085.893233197596,1822.7464726174367,1,1,0,0,0
708687483,4,3,1711,30,473.05681336109916,28652.308914979556,78998.3368715593,1,2,0,0,2
713184858,4,4,4196,71,374.9109228224558,17999.243674958525,132367.7188478089,1,0,2,1,3
759127158,1,3,4177,85,325.162218672775,45729.44682362226,111897.93694201804,1,1,0,1,1
780717483,4,6,4755,58,825.0802625448046,32144.89247342045,123993.99221483326,1,2,1,0,2
708507483,4,6,4802,82,452.089700469288,8647.697801089362,255471.90329350525,1,1,0,0,3
787617483,4,6,4335,76,471.2861603022386,13061.351068026981,1009.9380127055483,1,2,1,1,0
816608808,3,4,2773,62,721.3540687741768,7409.0125465870515,288356.11287160974,1,1,0,1,2
768256908,4,3,1880,37,622.7073539951937,11689.13265031595,148257.95604179526,1,2,1,1,1
811095483,1,3,1732,35,438.76710172218117,35677.12186475433,178713.09225982986,0,2,0,1,0
720168558,4,3,4876,74,507.388221030264,47773.65782400848,164262.15973076518,1,0,0,0,0
719309133,4,3,3877,70,913.091637258497,38309.38449615199,122591.9556044287,1,1,0,1,0
721451208,2,2,1980,36,658.3218855654661,1939.7439587914268,137089.05832440782,1,1,2,0,0
772879158,2,4,3943,64,538.1569309320861,25101.605591927662,170519.9446314975,1,0,2,1,0
712934583,4,6,3490,62,509.76831779438606,7745.363302929898,186350.95141279337,1,1,2,1,2
710088483,3,4,3283,56,698.3244458095236,43053.63762830998,41898.126335601264,1,0,0,1,0
753534633,2,4,3148,62,642.3942662397986,30584.87741782195,206612.95291882486,1,0,0,1,3
710932683,4,2,3470,69,431.1699450399305,49521.60572172594,139521.64569471046,1,0,0,1,3
714751158,3,4,1789,48,343.0818428980229,25270.577519285383,-53204.432349006325,0,1,1,0,0
718109808,2,4,4599,89,490.5760084520338,13556.955627883073,40435.071794710646,1,1,0,1,2
713227233,3,4,4374,79,460.5545890067182,30701.821594224602,63544.59208661593,0,1,0,1,2
718342158,4,2,1849,36,648.5699850799194,39343.96852927936,186665.4578951368,1,0,0,1,3
720755658,4,6,4172,70,789.561035838003,20483.125454568144,159502.61369101275,1,2,2,1,3
711795633,4,3,3798,53,678.1321102367394,28072.169855110635,53370.2260567998,0,1,2,1,2
716654808,0,3,2084,31,266.992743283297,24042.48657150667,88091.82973400652,1,1,0,0,0
716564433,4,3,1635,41,461.06778634808796,43251.12350651398,19428.236620759606,1,2,1,0,3
719530158,2,3,3677,66,416.15203743020743,25872.18161111994,285539.2530522304,1,1,0,1,3
710621283,2,3,3910,66,139.65875659616296,6902.757241197243,167346.2468948235,1,1,0,0,0
716714733,3,3,3642,69,825.4080115196899,22675.732035435387,108048.40039520693,1,0,0,1,3
720921408,4,6,3760,69,517.38263734513,19671.843548815054,101987.09243102078,1,1,1,1,3
789185508,2,5,3918,70,262.86811893566477,874.8698426490555,204132.40095320618,0,1,2,0,2
721388283,0,3,4844,58,421.21170679490615,-2766.285468981019,164944.99563775654,1,1,0,1,2
716022258,4,3,1853,40,496.18366339405435,25817.746103908077,80640.34285136202,0,1,1,0,3
789362058,2,3,4003,64,495.2377027199375,31794.912812902854,133108.95086949752,1,0,0,0,3
771460158,4,3,3939,84,686.4977892580729,32768.233544339615,88809.49881057619,1,1,1,1,0
714147858,3,3,3920,85,624.667610666265,30728.364515241366,125493.09683454919,1,1,0,1,0
708394908,1,5,3945,65,623.6249857362034,4567.093261866725,253068.59139618487,1,2,0,1,0
778433283,2,3,2031,53,485.36784316552024,12298.72869630166,164795.4384896477,1,0,0,0,2
720637008,4,6,3210,52,382.992642749006,44905.206764936695,131505.9301280502,1,1,1,0,0
716877258,4,4,4641,65,497.9329533496844,37123.358448175684,37447.625745042955,1,2,0,0,2
788760633,2,4,3503,68,873.3937416879138,28901.784147460243,68923.12638246002,1,0,2,1,3
718602708,3,3,3475,82,647.7617324505366,24730.79606571804,161128.7011740442,1,1,0,0,2
712365483,2,5,3690,76,515.3514595663427,27961.78681884835,97991.3881141985,1,1,0,0,3
789154833,3,5,4137,72,558.130884664406,59477.46040526568,181802.15075968858,1,1,1,1,2
780336258,4,6,4528,75,521.964280501021,40098.937981856834,87020.39739528601,1,1,1,1,2
716567433,1,3,4337,82,666.9164564196058,12053.875822506634,82479.02767685626,1,2,0,1,3
718191483,2,6,3555,75,555.0521044996142,10668.044759639859,143995.33831045538,0,1,0,0,3
811527933,4,3,2291,39,546.7222463110749,27692.78097473437,135463.4687078919,1,1,0,0,2
778617708,3,6,2299,40,656.0076976573137,17252.3945342937,121064.03388228384,1,1,1,1,1
785055108,2,4,3889,60,556.110672056756,13148.454113362104,160883.34022595594,1,0,0,1,2
709124883,3,5,5228,93,512.095259825842,37434.524621279284,170658.14073625603,1,2,1,1,2
772574283,1,3,1654,30,587.2531836501405,-3385.4262273317727,85796.58103691804,1,0,1,1,0
769927533,4,4,4613,72,672.3033022019865,25973.524358451607,221325.88550774974,1,1,0,1,0
718545033,4,4,5146,78,290.2425323764584,19572.593748807045,90568.36824380133,0,1,1,1,2
714972558,4,2,2729,45,382.50426395621434,-13914.063793845482,152050.7747042454,1,2,0,1,2
716492583,4,6,4539,89,554.4812605853575,-7019.686669447288,192524.07858744398,1,2,2,1,1
766381908,4,4,4597,80,537.4414051429814,12750.35732599051,32700.32818003348,1,1,0,1,2
719109783,1,3,4323,72,774.4011130799654,18602.69657444426,198480.63778725459,1,2,0,1,3
796236258,1,5,4030,86,667.1590057526807,29697.03613908873,212056.01383829795,1,1,0,1,0
709700058,1,5,4451,70,672.7799124153383,57350.979367209016,76121.43819646296,1,0,0,1,2
718851783,3,4,3924,65,542.1772694651208,24311.089032072898,66884.80708706015,1,2,1,0,0
709709283,1,1,2256,40,745.3958590526208,31873.92083783939,197082.63154884469,1,2,0,0,2
711993258,1,5,4240,73,740.8084530023038,48906.744053821945,116221.55704884315,1,0,2,1,0
780105483,4,3,2799,49,453.17749896832316,27395.842296485636,120370.2548621079,1,0,0,0,3
718350033,1,3,2909,58,704.3921555580132,-3472.6658907374986,-12503.2416982531,1,1,0,1,2
715294083,3,2,1760,40,786.1574958985941,30598.14653005616,253146.33254396106,1,0,2,0,2
710905908,2,4,1939,30,378.6851378045578,24930.857134903563,67710.01358803455,1,0,0,1,2
721387008,0,3,4792,69,740.090618808281,30878.599215206697,151905.2070548635,1,0,0,0,2
715411608,1,3,2978,61,478.74400395619966,36518.960879485174,142676.87249484824,0,1,0,0,2
710598408,4,6,4557,94,776.9224401939885,8815.32545519746,81803.18627763985,1,1,0,1,2
713138433,2,4,3206,54,589.8899130643863,18986.273149520413,54300.76000973288,1,2,0,1,3
718819158,1,3,4361,75,876.9141946451092,7787.239312166148,59741.936599562374,1,0,0,1,0
720186258,1,5,4136,77,482.2834094960414,56004.98099637308,146816.31337485672,1,0,2,1,1
710197308,4,4,4089,73,418.85588680835673,33749.57365041616,86210.41143796893,1,1,0,0,2
817086783,4,4,2005,32,524.721701354195,22038.927791808354,71205.02191614985,1,1,0,1,1
749211483,1,4,4932,67,601.4635651034247,38540.13897928448,-25104.535473564305,1,1,2,1,0
789749433,4,5,4730,82,533.8420588713328,36177.1706337615,266674.1053891105,1,2,0,1,2
715082133,1,5,3407,61,630.4047659157936,38852.7082452099,112567.59391045534,1,1,2,1,2
714946908,1,6,3300,68,752.6770338796988,28239.722130987553,216901.2704458713,1,1,0,0,3
716711433,1,3,2270,46,632.6621942226253,6679.150570258898,203011.89021751558,1,0,0,1,0
720029508,1,3,4100,67,693.4772300021577,36864.148121488,152122.98700942186,1,1,2,1,0
709227033,3,5,4030,73,536.9994293647501,15771.793595317995,107081.65886877147,1,0,1,1,2
719217483,4,5,4200,67,636.3576441841689,28224.931340307816,21968.388083904196,1,2,2,1,1
720479058,4,4,4379,64,698.7134023524675,19865.60491368916,196281.4187647193,1,0,2,1,1
711588708,1,1,1863,42,659.9959225470361,17044.430653166433,135924.3460879045,1,1,0,1,0
714492783,4,3,1517,38,619.1743963752461,31837.68137895004,222283.76389133587,1,0,1,1,3
797998158,3,4,3646,66,477.57572178191145,9249.138164932654,168090.69494680586,1,1,2,1,2
714021183,3,4,3709,66,672.5099337075446,22539.667688822054,75212.48650881588,1,1,0,1,2
780710433,3,4,4241,77,493.8019444576382,34189.122121224274,34224.92653751564,1,0,0,1,3
780068283,0,4,3822,69,570.1404617387955,22225.306054898167,33957.622076089116,1,1,2,1,2
719930658,0,4,3455,72,763.1223069109176,42157.03194069001,52420.16683226553,1,0,2,1,3
714121083,1,5,5158,68,544.2122424237339,18302.47906093222,81236.88846081527,1,1,1,0,3
779210283,1,6,4142,74,614.5379371748022,35998.805039418556,217520.11600128686,1,0,0,1,0
716230158,1,4,4272,83,616.1365985463825,34846.99503964475,113662.63964205021,1,0,2,1,3
708724908,4,4,4113,83,523.1009088133671,9469.915938729904,267321.154476703,1,2,2,1,2
713804058,4,5,4647,81,494.38092004126065,12367.07665835602,218899.1154449671,1,1,0,0,1
718791708,3,1,2228,37,505.67691724944206,38745.4590083099,80137.49803773515,1,1,2,1,0
785529708,0,6,4333,70,608.0415243153683,34309.87084999816,17307.76790362985,1,1,0,1,3
794528283,2,4,3383,67,626.5115740870058,26843.20029862735,138064.30593483138,1,0,2,0,2
794856033,3,3,4306,77,335.13667454354834,4341.476021074483,50921.04696740466,1,0,1,0,2
712939533,2,4,3789,70,413.53471247997805,31517.061115217934,72641.42254516129,1,1,2,0,1
716556258,4,6,4401,60,352.94794381431495,22936.76952787277,127010.0307085761,0,1,1,1,3
709742958,2,3,3386,65,586.991790692276,43939.34776689467,221752.27839467063,1,1,0,1,0
772695033,3,3,1575,23,372.2208315525294,39783.17370703834,87627.70858213205,1,0,0,1,0
714850158,3,5,4150,75,486.2527811521794,27295.697394697614,108613.87736661747,1,1,0,1,0
708831858,4,1,1915,44,660.2415735622051,38605.59201700672,39086.437485518356,0,2,2,1,0
718076733,2,4,3101,73,706.16009603086,14141.34177000944,182801.43005416726,1,1,0,1,2
780006783,1,3,3109,48,561.0175642949062,37465.221053875146,100090.7565620089,1,1,0,0,2
771342183,1,6,2314,43,470.82755834359426,24137.613974104417,228865.56509604387,1,2,0,1,2
712901283,1,2,1464,32,577.2969637206539,40983.44667429998,121406.39228076967,1,2,0,0,2
718473558,4,5,1402,38,339.23886402517326,13803.564405723137,116364.66845299966,1,0,0,1,2
743590608,2,6,4233,71,762.5420454592856,31850.022575551237,69776.82099603955,1,1,1,1,1
788252358,2,3,3529,84,455.05107673537145,33381.61670223025,250794.60237836395,1,1,0,1,2
717740658,4,5,4134,78,698.5174816655962,-5708.945843218971,153223.07992631147,1,2,2,0,0
714567708,4,5,4421,74,447.3108168074049,8162.663364901844,39288.116148938934,0,0,0,1,0
709708233,4,3,1695,38,441.8853601790672,22167.067055464453,177158.40173644572,1,0,2,0,1
709957158,1,5,3942,65,721.2345764160982,20640.60609664709,130160.13178921747,1,0,2,0,0
828288333,2,4,3756,70,433.412135557734,29849.96196454046,127297.22588214245,1,0,0,1,2
709178733,1,3,2281,37,415.0643109875133,20030.96422797667,272334.77958343655,1,1,0,0,0
721325133,3,6,4503,77,733.4009782337677,9611.91136773921,246649.37274180038,1,0,1,0,1
816606333,3,6,4218,66,714.6566076112391,8741.874087279899,155307.6545544915,1,1,0,0,0
717444558,4,4,5237,76,557.1561035617844,18353.37448299936,140314.8183643355,1,2,2,1,2
715474833,3,3,4389,84,750.2475378522213,37507.73004885345,135664.44096562034,0,1,0,1,0
718271958,2,5,4465,63,579.3440857902916,22990.001320412808,241912.59949437002,1,0,2,0,0
708924783,3,4,4024,62,807.2327365218001,17522.32377190765,89262.30884526625,1,1,0,1,2
717669483,3,3,1737,38,393.16384235070984,27799.091321744483,34553.20955476799,1,1,0,1,3
809360883,2,3,3160,59,605.220361626289,55722.57000483839,88381.10450982946,1,0,0,1,2
719609433,1,5,4671,69,509.4745789612975,25493.502064963883,140071.78735913913,0,0,0,0,2
714537258,2,3,3779,78,341.0741896824228,38894.06682464276,105957.5537955694,1,2,0,1,0
714680208,4,5,4533,69,287.7125111209153,-2151.7467217728627,73740.45894468616,1,0,0,0,0
715240683,3,3,3718,66,458.6750613628036,27352.689832166012,105277.50075210718,1,2,0,0,2
717368208,0,6,2138,43,416.61000099817977,17306.94285107695,129546.58951796223,1,1,0,1,0
802662858,4,5,3495,64,726.8719472127794,11725.84225929349,150370.77802808298,1,0,1,1,2
780206958,2,3,4228,70,827.8335357569584,12079.028548799488,133200.31014110713,1,1,2,0,2
711491283,4,4,2959,63,537.8045631423837,36322.55010953439,-12809.717786708585,1,1,0,1,3
720211533,4,5,4713,77,970.5677927332922,29257.593259080353,170226.49772081862,1,1,2,0,1
715409733,4,2,2385,33,417.98337716310937,23008.040261668695,76943.89917131887,1,1,2,1,0
715732533,2,4,2108,51,249.3300883338972,27260.6643466051,136554.53192463223,1,0,0,0,3
709101258,4,4,2180,46,697.2702248163655,23394.887694597444,155483.5250534608,1,1,2,0,3
708588408,2,6,4421,74,597.8010787516315,18028.37043837661,99884.97688124058,1,0,2,1,2
717099408,2,6,4583,87,471.97091825841517,9811.835700938705,8444.216391459559,1,0,1,1,3
715155033,1,6,5224,85,566.2347148008894,43578.49378824008,201916.1253156231,1,1,0,1,1
709338633,1,2,1542,45,418.5790207400193,39200.30516496597,71322.95337342846,1,2,0,1,2
741116058,1,5,2144,42,873.5031125627895,32348.65258132302,153308.85642079785,1,1,1,0,1
813755658,3,6,3598,72,527.2608619603376,35615.69313281355,92489.5518579515,1,1,0,0,2
814219008,1,5,3953,69,594.5441019856598,15627.136491460304,188603.43635046552,1,1,2,1,2
715182108,4,6,4626,78,811.8687017811814,38119.71922920479,117730.95160575044,1,0,1,1,3
717078933,4,3,4256,69,597.5930421373359,12798.202016519022,174827.67293069692,1,2,2,1,3
719491233,0,6,4313,72,447.094802113407,20060.6159736683,163087.86345575168,1,0,2,1,2
789520533,0,6,4551,65,664.8391458579703,30179.862616462455,54068.867458926965,1,1,0,1,0
714738033,4,5,5428,85,214.23503307005927,20446.034650940615,94619.0804878922,1,2,0,1,1
715093383,4,3,4450,68,483.35737765949455,14815.047744370313,238361.62315616227,1,1,1,0,3
717195933,2,2,2431,37,664.31652175465,16030.68787442418,184933.44423200533,1,0,2,0,1
747107508,4,4,4269,88,650.6993961861763,28908.281533170495,153124.2307134049,0,1,0,1,1
717920583,4,5,4673,59,657.9373483213836,-6049.735577871812,118797.81490809307,1,0,2,1,1
710516283,0,4,4134,60,479.557904737894,34169.27475322898,172642.37753440015,1,0,0,0,2
787593558,3,6,3740,55,595.2328224295451,51924.72922174344,210616.53999141933,1,2,1,0,1
708801108,4,3,2113,38,429.6220333428752,8204.87237635559,141638.20824079576,1,1,0,1,2
715948833,0,4,5031,79,654.1859124505281,41947.88979534982,105582.53688635537,1,0,0,0,2
770667408,3,3,4768,81,518.2431971754663,22253.751151776494,106917.01308369121,1,0,0,0,1
823590483,4,3,4027,75,375.10091699632346,32567.054147049763,81810.83422977739,1,2,0,1,2
710635083,3,5,3475,52,758.9684749853554,37166.55319788927,123681.26885552355,0,0,0,1,3
713803158,2,4,4611,91,413.1971842376637,28395.933170186432,116663.28017076204,0,1,0,0,2
713593683,1,5,3504,60,392.088002427995,36818.37785323993,150688.60671844785,1,1,2,1,0
789382758,1,6,2050,51,342.69963850308216,41160.85779858137,318044.86832488904,1,2,1,0,0
813427833,4,3,4812,77,428.13247524397036,24875.34273598499,215659.15434154196,1,1,1,1,0
717846108,2,5,3734,74,782.5701755697037,45212.878779471466,77890.11617851703,1,0,0,0,0
721437333,3,2,2027,39,464.3219503524595,11846.535522862205,154456.64763723357,1,0,2,1,3
712404483,3,4,5189,82,500.26410152173315,31824.076943230655,-9166.767397103948,1,0,2,0,2
714926508,3,5,2275,46,561.656864931931,28788.819369169978,-48472.07151425682,0,1,2,1,0
771474108,4,3,4455,63,290.9726018083257,20840.125582400047,76710.06258784568,1,1,1,1,3
718802283,4,3,4128,82,597.8273545892393,33017.326778217706,155517.6397710296,1,2,2,1,3
711626658,4,2,1971,45,571.0756755162854,18123.155346042324,143238.70935218915,1,1,1,0,1
720486408,4,3,4436,73,437.2989888101917,44139.39857283955,179708.0963713402,1,0,2,1,2
717793983,1,2,2503,49,750.356477831976,40168.15088211739,169098.29196961122,1,1,1,1,1
713127708,4,5,3766,63,792.8002115746431,54738.39092815921,39884.85045519065,1,0,2,1,3
713056083,0,4,4037,87,445.9153133303831,6625.8842932776715,145778.241367873,1,1,0,1,3
718538958,4,6,4564,82,308.43775053570266,36648.77077060714,112502.99095526991,0,1,1,1,2
