CLIENTNUM,Loyalty,Financial_Status,Segment,Digital_Capability
42938872,5,9,4,True
800409715,7,4,2,True
68491677,6,4,2,True
948754690,7,4,2,True
165397469,7,7,4,True
350633977,3,1,1,True
4221579,3,5,2,True
881425723,6,5,2,True
168549118,6,5,2,True
708471516,7,4,2,True
269923002,6,6,2,False
135325138,7,5,2,False
82894176,4,7,4,True
593022809,3,6,2,False
129713776,5,4,2,True
925159767,4,4,2,True
600998295,4,4,2,True
901451173,3,2,1,True
449533913,6,8,4,False
490138440,4,5,2,True
338607644,7,6,2,True
375024950,6,3,2,True
271687916,5,5,2,True
421813603,8,2,3,True
247512266,3,5,2,True
956051016,5,3,2,True
528298224,3,5,2,True
62724911,4,5,2,True
395814750,4,7,4,True
904837313,7,5,2,False
480891372,6,7,4,True
13638256,5,5,2,False
90470654,5,5,2,True
819405238,4,3,2,False
893584803,6,3,2,True
264811464,4,3,2,False
104946288,8,4,3,True
78414115,2,8,4,True
106450568,7,5,2,True
580740265,5,3,2,True
311878110,5,3,2,True
552253935,4,2,2,True
708615277,7,3,2,True
10479747,4,3,2,True
401039359,7,2,2,True
191381346,6,8,4,True
362550530,3,5,2,True
245136793,2,2,1,True
566564659,4,7,4,True
460329299,5,3,2,True
771881330,3,2,1,True
864224356,7,6,2,True
491187046,4,6,2,True
371771806,8,3,3,False
992221345,6,4,2,True
519325890,4,6,2,True
31106894,4,6,2,True
645970009,2,3,1,True
711407585,3,7,4,True
153054186,3,4,2,True
216924885,7,3,2,True
675763290,4,7,4,True
626999460,8,5,3,True
322445487,5,5,2,False
953953658,5,4,2,True
404017869,6,2,2,True
360918073,3,6,2,True
550810052,6,2,2,True
238660309,2,4,2,True
259509728,6,6,2,True
526077918,3,7,4,True
419067225,5,3,2,False
537134576,4,5,2,True
443748704,2,3,1,False
145414512,5,2,2,True
556250460,5,4,2,False
948037997,6,3,2,True
79289630,6,3,2,True
920666737,6,3,2,True
498856521,5,6,2,True
30945779,6,6,2,True
185210753,4,5,2,True
163471822,4,5,2,True
359128747,6,4,2,True
683783313,3,3,1,True
282287815,3,6,2,True
476077496,3,2,1,True
257219065,7,6,2,True
986687661,5,4,2,True
10329461,7,2,2,False
777881159,6,1,2,True
210275813,4,5,2,True
79902023,3,4,2,True
672314770,3,4,2,True
67152535,5,2,2,True
313336983,5,6,2,False
787807562,6,3,2,True
889241954,6,6,2,True
637794818,3,5,2,True
484384480,4,5,2,True
744139267,5,1,2,True
644785712,6,3,2,True
421276225,7,2,2,True
648043272,2,4,2,True
843425948,7,3,2,True
94241467,5,4,2,True
702212484,5,4,2,True
73575511,6,8,4,False
125209118,6,5,2,True
290457864,6,7,4,True
987163682,7,4,2,True
868718168,7,4,2,True
477166182,6,5,2,True
946941189,6,2,2,False
215213839,6,2,2,True
191052965,3,8,4,False
264582551,3,5,2,True
998603307,3,3,1,True
279240126,6,6,2,True
127785824,7,8,4,True
112547495,6,6,2,True
291125872,6,6,2,True
758824233,3,3,1,False
405403970,4,6,2,False
12082805,2,5,2,True
862262153,6,3,2,True
702486527,6,6,2,True
357874651,6,4,2,True
276041587,4,6,2,True
880324701,3,5,2,False
795601575,7,6,2,True
213481853,6,3,2,True
439320229,6,5,2,True
275049338,3,6,2,True
398408511,4,3,2,True
463062075,3,4,2,True
560523881,3,4,2,True
731373873,5,7,4,True
244803023,2,4,2,True
42630854,6,5,2,False
233170905,4,5,2,True
436177309,4,1,2,True
866081987,4,5,2,True
216013572,4,3,2,True
112999817,5,6,2,True
39389066,7,5,2,True
453225501,6,2,2,True
252075565,5,5,2,True
954919899,3,7,4,True
423347480,7,5,2,True
880190440,6,1,2,True
802973135,7,9,4,True
590328033,7,8,4,True
323663519,6,7,4,True
955382573,6,4,2,True
385532716,8,4,3,True
366191943,2,5,2,True
729288967,7,4,2,False
984518199,6,2,2,True
743045115,1,4,2,True
785404279,7,2,2,True
523977349,3,5,2,True
824703188,2,2,1,False
492611946,3,6,2,True
275510861,3,5,2,True
354432325,4,5,2,True
946870196,4,3,2,True
572745517,5,7,4,True
390609196,3,3,1,True
152581682,7,6,2,True
715095005,7,6,2,True
218735057,6,7,4,True
878304920,1,3,1,True
584612071,7,3,2,True
741731898,4,5,2,True
506639729,6,4,2,False
114510077,3,7,4,True
589746042,4,5,2,True
722569295,7,4,2,True
924769589,5,4,2,True
65591551,6,5,2,True
428384013,6,7,4,True
341455745,8,6,3,True
185240489,5,5,2,True
625170606,4,6,2,False
40457443,4,3,2,True
164527322,6,2,2,True
354433435,5,3,2,True
779321521,6,6,2,True
380755169,5,1,2,True
597798200,4,6,2,True
797788796,4,4,2,True
598802163,8,5,3,True
623637779,4,5,2,True
22959559,7,7,4,False
94491597,4,5,2,True
117194617,7,9,4,True
305939247,4,7,4,True
479951244,6,2,2,True
333060481,2,6,2,False
93330780,7,4,2,True
448515587,6,4,2,True
501357887,5,6,2,True
729010253,4,3,2,True
146296834,5,4,2,True
612254747,4,5,2,False
904806054,5,5,2,True
88417515,5,2,2,True
38062330,7,5,2,False
836143819,2,3,1,True
123886834,6,4,2,True
67949452,5,1,2,True
360645669,5,2,2,True
18682888,6,7,4,True
443208308,6,4,2,True
744622553,4,5,2,True
215041185,3,4,2,True
136262238,5,4,2,True
662272090,4,1,2,True
82187713,4,4,2,True
11124078,6,7,4,True
579881037,7,6,2,True
868834756,4,3,2,True
630251834,6,5,2,True
653823570,7,2,2,True
362462002,6,6,2,True
304693152,6,5,2,True
91544150,6,8,4,False
497312795,9,4,3,True
871181407,6,4,2,True
480105234,5,5,2,True
662429470,3,1,1,True
770849905,3,3,1,True
696618422,7,6,2,True
583858116,2,7,4,True
48289954,3,4,2,True
760039781,5,5,2,True
739200141,4,1,2,True
713514267,2,3,1,True
749243686,5,5,2,True
303646060,4,6,2,True
860076915,7,3,2,True
383439592,6,3,2,True
690229749,4,4,2,True
135044459,3,3,1,True
892043948,4,2,2,False
950457928,5,3,2,True
373278580,3,2,1,True
321219680,6,3,2,True
956192680,5,5,2,True
948188106,5,7,4,True
17426178,6,3,2,True
400143170,8,3,3,False
688182500,7,5,2,True
807717528,6,6,2,False
269991930,8,6,3,True
192042532,4,6,2,False
171704586,4,5,2,True
694658255,3,4,2,True
727544615,4,8,4,True
18083668,4,5,2,True
8038679,3,5,2,True
41953351,5,6,2,True
139739479,3,5,2,True
170706234,3,2,1,True
615652724,6,3,2,True
444239603,8,6,3,True
239896963,7,4,2,True
526881093,6,3,2,True
40436164,2,1,1,True
919613440,4,5,2,True
262586332,6,4,2,True
767527213,3,6,2,True
138704277,7,3,2,True
525287457,6,4,2,True
893365041,7,5,2,True
257960277,7,3,2,True
30025058,8,8,5,True
197196758,6,6,2,True
465594009,2,1,1,False
749773715,6,5,2,True
298355635,7,4,2,True
643244521,3,7,4,True
450965299,7,2,2,True
157355184,7,3,2,True
12374535,5,6,2,True
150348524,4,4,2,True
106654592,5,4,2,True
479005095,6,8,4,True
48706800,3,3,1,True
550467403,5,6,2,True
751765350,5,2,2,True
440042218,3,5,2,False
326120502,2,3,1,True
61048900,6,5,2,True
130426729,7,4,2,True
419612670,6,2,2,True
280376128,4,4,2,True
633358103,6,3,2,True
246221258,6,3,2,True
660059672,5,7,4,True
93050522,4,4,2,True
735399860,8,2,3,True
655142743,2,4,2,True
126923122,4,6,2,True
412397100,7,1,2,True
44121684,5,5,2,True
576869143,6,5,2,True
447271638,4,3,2,True
467801989,7,2,2,True
496372773,3,5,2,True
860843959,6,2,2,True
312336689,5,6,2,True
85812672,5,4,2,True
820311257,5,5,2,False
376007495,8,3,3,True
96020478,5,1,2,True
924889536,7,5,2,True
434052523,7,4,2,True
682569685,5,4,2,True
948248526,6,0,2,False
873532457,4,1,2,True
212211375,5,6,2,True
267699960,3,6,2,False
598248315,4,4,2,True
924135576,3,3,1,True
481938297,4,2,2,True
347848734,7,2,2,True
819804471,2,4,2,True
937049940,4,3,2,True
422697243,2,6,2,True
227715807,7,5,2,True
984323532,4,3,2,False
698315158,4,3,2,False
823090181,6,1,2,False
823595690,4,4,2,False
451020495,2,7,4,True
2553305,3,0,1,False
757628411,6,9,4,True
579641413,6,2,2,True
696259990,4,6,2,False
429560081,3,1,1,False
308292607,7,4,2,True
478576988,5,8,4,True
677747766,6,4,2,True
432575617,7,3,2,False
501607719,6,2,2,True
840294789,4,5,2,True
359727343,2,5,2,True
877474181,5,5,2,True
546122413,5,3,2,True
670166468,3,6,2,True
18481014,4,8,4,True
394190107,5,3,2,True
494102592,6,4,2,True
592794269,4,3,2,True
238239269,5,1,2,True
855550666,4,5,2,True
981139384,5,6,2,True
305014839,5,4,2,True
22321255,7,8,4,True
301004368,4,5,2,True
495637448,5,4,2,True
186400276,2,6,2,True
140427729,6,3,2,True
815895153,4,5,2,True
514501913,4,7,4,True
50917100,7,5,2,False
240290512,6,2,2,True
321606201,5,4,2,True
346781434,7,3,2,True
119281066,4,3,2,True
197351682,4,3,2,True
994436674,3,8,4,True
884803252,5,6,2,True
815595446,7,3,2,True
122457374,7,6,2,False
323859039,3,2,1,True
952865953,6,6,2,True
784545730,3,4,2,True
268411497,3,5,2,False
860191540,5,5,2,True
619954229,4,4,2,True
725850885,4,6,2,True
961331051,6,2,2,True
305477007,7,6,2,True
111936484,4,6,2,True
122804803,4,7,4,True
435469040,5,6,2,True
948121022,7,5,2,True
351143156,6,5,2,False
45400749,8,4,3,True
943125964,6,6,2,True
559470160,7,3,2,True
86801675,2,1,1,True
87741192,4,4,2,True
719729303,4,4,2,True
54502141,6,2,2,True
465305864,4,4,2,True
313554643,5,6,2,True
145390658,7,6,2,True
58761257,4,5,2,True
892046763,8,1,3,True
39777084,3,5,2,True
931915325,5,2,2,True
7032951,6,7,4,True
692686988,4,6,2,True
311685720,4,3,2,True
140940912,4,2,2,True
350207059,4,5,2,True
638983670,3,5,2,True
669206938,3,8,4,True
121642389,7,1,2,True
989291075,3,6,2,True
679243598,5,5,2,True
260989182,7,5,2,True
574715260,3,7,4,True
889909623,6,5,2,True
354018680,3,4,2,True
591726419,5,7,4,True
258203943,2,5,2,True
354256310,5,7,4,True
582739564,5,3,2,True
248995194,2,5,2,True
616221537,6,4,2,True
659088576,6,3,2,True
498500378,3,5,2,True
645098538,7,3,2,True
762934150,3,3,1,True
804517049,6,1,2,True
108225051,5,2,2,True
974739123,5,6,2,True
459015371,6,4,2,True
764920620,5,2,2,True
423092634,7,4,2,True
855259797,5,6,2,True
810930787,3,3,1,True
405332070,5,4,2,True
138379721,2,5,2,True
692889385,2,4,2,True
836641613,5,4,2,True
559299330,4,4,2,True
384058044,5,4,2,False
655218908,7,4,2,True
6314352,6,5,2,True
991667361,4,5,2,True
371408065,6,5,2,True
278933031,7,8,4,True
438674556,5,9,4,True
622230476,3,5,2,True
734689121,5,4,2,True
470135623,5,6,2,True
673923685,5,3,2,True
823145567,5,3,2,True
901321147,3,2,1,True
438284826,7,5,2,True
600218499,4,0,2,True
90908983,3,6,2,True
897669795,6,5,2,True
318773434,3,2,1,True
499582203,4,8,4,True
235346268,3,7,4,True
886250391,4,6,2,True
86994765,6,1,2,True
103437786,5,3,2,True
545533671,3,5,2,False
449668678,4,4,2,True
534287182,2,5,2,False
155907423,3,9,4,False
642917517,7,4,2,False
731870886,6,3,2,False
548893339,4,5,2,True
855105587,2,7,4,True
996185199,4,4,2,True
854945979,2,4,2,True
770828592,3,6,2,True
832682717,6,4,2,True
436509184,4,5,2,True
130145380,5,8,4,True
60057725,5,4,2,True
353389650,5,3,2,True
867727727,3,7,4,True
535355588,2,0,1,True
414971962,7,2,2,True
827103531,7,3,2,True
964693317,4,8,4,True
988499431,7,1,2,True
20676758,6,4,2,True
773849753,3,2,1,False
909862746,2,6,2,False
504426372,3,2,1,True
890696867,6,3,2,True
560509415,7,3,2,True
608324187,5,4,2,True
67299839,7,5,2,True
425752892,5,3,2,True
25967160,5,6,2,True
27891689,5,5,2,True
65794669,7,4,2,False
998830143,4,8,4,True
179971213,3,9,4,False
352556414,6,6,2,True
237104877,4,6,2,True
269595784,4,4,2,True
652668293,6,4,2,True
896681006,6,1,2,True
767038400,5,4,2,False
348253951,5,6,2,True
882226597,9,1,3,True
72002923,6,6,2,True
791811247,5,3,2,True
792580178,6,5,2,True
578510784,4,4,2,True
700206191,6,2,2,True
599213802,5,5,2,True
284554651,8,1,3,True
938472612,3,1,1,True
987339616,7,4,2,False
437002563,1,3,1,False
218932779,5,1,2,True
943174211,3,4,2,True
579132104,6,2,2,True
577693860,6,4,2,True
219936549,4,5,2,True
743393974,4,4,2,True
216684236,6,2,2,True
483734167,6,2,2,True
822055648,3,4,2,True
205310449,3,6,2,True
356615166,4,5,2,True
187912407,6,0,2,True
637856803,3,6,2,False
348268956,7,6,2,True
360473694,3,5,2,True
325934528,1,5,2,True
691331139,5,3,2,True
520207285,3,7,4,False
403281198,3,3,1,True
973592184,4,2,2,False
950089605,3,8,4,True
941654943,3,4,2,True
858116786,6,3,2,True
330832029,7,3,2,True
727416170,6,7,4,False
42800080,4,2,2,True
671604117,5,3,2,True
74172618,3,7,4,False
473693667,7,5,2,True
876320930,7,3,2,True
950768321,4,3,2,False
940535363,5,8,4,True
895135547,6,2,2,True
987635961,7,4,2,True
610036083,5,6,2,True
737145636,2,9,4,False
506611699,5,4,2,True
394528701,2,5,2,False
533866859,8,3,3,True
274857434,6,4,2,True
692716466,8,5,3,True
331313583,5,4,2,True
742461189,9,6,3,True
270875159,2,6,2,True
365788221,7,4,2,True
400125370,4,5,2,True
19697072,4,6,2,True
732694870,6,5,2,True
881495762,5,4,2,True
299115206,5,4,2,True
407845639,2,4,2,True
324674177,7,3,2,True
585472033,2,5,2,True
653871518,6,4,2,True
778404033,8,3,3,True
10457340,3,6,2,True
172653295,2,4,2,True
795135555,6,4,2,True
19451606,2,3,1,True
250989419,6,4,2,True
106506675,5,6,2,False
418271286,4,4,2,True
555954477,7,3,2,True
57029746,8,3,3,False
851446406,5,5,2,True
830511025,3,3,1,True
686325390,4,5,2,True
997391877,3,5,2,True
801523907,3,3,1,True
617413274,3,5,2,True
580005901,5,6,2,True
253781703,5,6,2,True
114301249,6,3,2,True
728170230,6,5,2,True
786518176,5,4,2,True
692336676,4,5,2,True
609167642,6,2,2,True
703705870,8,6,3,True
126696290,4,7,4,True
363409965,7,5,2,True
946566852,3,4,2,False
356835478,8,3,3,True
547263502,5,3,2,True
145166314,3,4,2,True
837017572,4,5,2,True
329432771,5,6,2,True
214215041,5,4,2,True
212478341,6,7,4,True
320178380,5,7,4,False
440340632,2,3,1,True
161656515,4,5,2,True
953996924,5,1,2,True
441897725,6,3,2,True
552366543,3,1,1,True
11290482,4,6,2,True
356318163,5,4,2,True
339453127,5,6,2,True
513828722,3,5,2,False
142618142,7,6,2,False
636726475,7,6,2,True
175651629,6,3,2,True
581228689,6,4,2,True
384323650,8,4,3,True
334226179,3,6,2,True
786016715,6,4,2,True
417480142,6,3,2,True
607046249,5,3,2,True
29454512,4,5,2,True
702389604,3,4,2,True
310710353,5,2,2,True
533427564,4,3,2,True
811731175,5,4,2,False
889604220,7,3,2,True
433270148,7,6,2,True
697386879,7,2,2,True
757881913,7,7,4,True
964435346,6,3,2,True
39888638,6,5,2,False
787109359,3,5,2,True
990796414,5,2,2,False
645741103,4,1,2,False
70491695,6,9,4,True
562600591,3,4,2,True
23337042,6,4,2,True
88125532,6,7,4,False
347380773,6,6,2,True
871506142,5,6,2,False
528384259,4,4,2,True
465151075,6,8,4,True
958657485,5,3,2,True
99350648,8,5,3,False
561578583,2,6,2,True
70973394,2,6,2,True
717265439,5,1,2,True
440898411,5,3,2,True
221795725,5,2,2,True
363737800,6,4,2,True
783502083,4,7,4,True
886628415,6,5,2,True
246415511,7,9,4,True
852109901,6,5,2,False
501652750,4,5,2,True
262789796,4,3,2,True
359870036,6,4,2,True
106869321,6,3,2,True
134663712,2,9,4,True
619914037,7,3,2,False
677362332,4,3,2,True
786396658,3,7,4,True
370422563,6,2,2,True
638276554,7,2,2,True
871236116,6,6,2,True
725675098,6,3,2,True
279338582,6,7,4,True
375652231,6,5,2,True
143596676,7,6,2,True
969098488,6,4,2,False
63664964,5,4,2,True
840178613,6,5,2,True
503531460,6,8,4,True
569104042,2,5,2,True
944781258,6,5,2,True
973448743,3,4,2,True
361402933,7,4,2,True
105026956,3,4,2,False
202893398,3,2,1,True
123259971,2,4,2,True
881422339,5,3,2,True
167288001,3,4,2,True
29492352,4,6,2,True
649499068,6,5,2,True
617839005,7,5,2,True
80354145,3,3,1,True
877842774,4,5,2,True
88228402,2,2,1,True
422079695,6,5,2,True
359770969,8,5,3,True
736411602,8,2,3,True
967134546,6,6,2,True
434350873,5,5,2,False
302154752,6,5,2,False
846228935,3,8,4,True
592087086,7,5,2,True
283413546,5,6,2,True
401831390,2,5,2,True
105689516,3,3,1,True
242372582,6,1,2,False
221868412,7,6,2,False
595646457,6,3,2,True
410574014,6,7,4,True
831977339,3,6,2,True
476147551,7,4,2,True
909429477,5,4,2,True
447212621,5,4,2,True
45359367,7,7,4,True
553859009,4,4,2,True
814443369,6,4,2,True
595870508,9,4,3,True
68915549,4,9,4,True
433095973,6,6,2,True
619668119,7,4,2,True
762626768,3,5,2,True
23651190,2,3,1,True
839071180,6,2,2,True
364856118,7,5,2,True
852790442,3,3,1,True
747880684,7,3,2,True
937268958,7,4,2,True
274009468,6,4,2,True
266533492,4,3,2,True
895682867,5,6,2,True
45526215,5,4,2,True
751683155,4,2,2,True
398458382,2,3,1,True
15648527,8,5,3,True
71330208,5,5,2,True
896520182,2,2,1,True
220006435,6,0,2,True
180485937,3,5,2,True
421601600,3,5,2,True
520955070,4,3,2,True
492339795,2,5,2,True
408697155,7,1,2,True
538364699,8,6,3,True
576885940,4,3,2,True
50187035,2,3,1,True
562424299,5,6,2,True
419737264,5,4,2,False
190069096,4,5,2,True
739852984,6,5,2,True
422561426,5,3,2,False
953236262,5,8,4,True
167078346,8,4,3,True
407716182,7,5,2,True
296522174,3,5,2,True
155329213,3,7,4,False
381877444,2,5,2,False
785312588,7,6,2,True
919676012,6,7,4,True
837257133,3,4,2,True
694376807,7,0,2,True
757785656,2,3,1,False
835726947,4,7,4,True
969347801,7,3,2,True
494501715,4,2,2,False
798498618,7,3,2,True
755754613,3,7,4,True
374417546,7,5,2,True
395218742,7,2,2,True
245844437,7,5,2,True
642062057,7,4,2,True
98717699,4,2,2,True
512406592,5,5,2,True
955203667,4,4,2,True
59636843,6,6,2,True
579006263,3,6,2,True
910411952,8,2,3,True
557262668,6,4,2,True
659715071,7,4,2,True
327432043,5,5,2,True
36729931,6,3,2,True
606303154,7,5,2,False
265063246,6,3,2,True
476092130,7,3,2,True
943954343,5,6,2,True
862171686,3,4,2,True
761116359,4,4,2,True
997836533,6,5,2,True
880760747,4,8,4,True
894522190,4,7,4,True
295019361,6,3,2,True
907008078,8,1,3,True
357245619,5,4,2,True
974274777,5,2,2,True
337148549,7,5,2,True
323531040,4,7,4,True
143944885,7,2,2,False
579527811,4,7,4,True
692581088,4,5,2,True
283961437,2,4,2,True
831693272,3,4,2,False
564244301,6,3,2,True
721152920,5,3,2,False
683629583,7,3,2,True
821618596,7,5,2,True
507484023,4,4,2,True
598962420,7,5,2,True
828701443,4,5,2,True
434866178,6,3,2,True
963886623,7,4,2,True
991002983,6,4,2,True
550429976,6,5,2,True
486223548,6,7,4,True
834952680,2,8,4,True
734429664,5,4,2,True
816599047,4,2,2,True
99833990,5,3,2,True
4293034,5,2,2,True
381411125,7,1,2,False
326394279,8,4,3,True
556574266,2,5,2,True
714001078,7,4,2,True
376058645,6,6,2,True
490298950,2,8,4,True
209261968,5,5,2,False
731303364,3,7,4,True
848286401,5,3,2,True
489490313,7,5,2,True
845614607,4,6,2,True
575981387,4,6,2,True
826859859,2,7,4,True
564332899,6,3,2,True
790082669,5,6,2,False
122376213,6,4,2,True
441939103,3,6,2,True
634278081,5,7,4,True
955162755,6,5,2,True
725626864,3,4,2,True
428935904,7,4,2,True
395326862,2,4,2,True
964709363,5,6,2,True
392413322,4,5,2,True
291311954,7,5,2,True
497818493,6,5,2,True
828531475,5,7,4,True
571797540,2,1,1,True
450006420,6,8,4,False
102142093,5,4,2,True
516811993,7,2,2,True
193399653,3,1,1,True
886854288,3,8,4,True
501950136,5,3,2,False
976225720,2,7,4,True
220248603,2,6,2,True
683704429,2,3,1,True
43918716,2,3,1,True
152647006,5,2,2,True
729024383,6,6,2,False
771372177,7,7,4,True
466986255,4,7,4,False
691133676,4,6,2,True
911547245,4,8,4,True
257447666,2,6,2,True
5432468,7,2,2,True
123089569,5,5,2,False
899440772,5,2,2,True
640075547,2,8,4,True
46372195,5,8,4,True
278715330,2,4,2,True
567679130,7,6,2,True
232998734,6,2,2,False
562244100,2,4,2,True
143110890,3,2,1,True
576680051,7,1,2,False
105574171,3,2,1,True
223578278,2,9,4,True
707190231,9,2,3,True
109401086,2,5,2,True
249660404,2,7,4,True
324581134,4,5,2,True
859542710,4,6,2,True
261029335,3,4,2,True
790447920,5,6,2,True
902389997,2,4,2,True
62298543,2,3,1,True
112142451,8,7,5,True
318735405,3,3,1,True
891793806,7,3,2,True
396187887,6,7,4,True
503515541,7,7,4,True
478774730,3,3,1,True
552244688,3,7,4,True
112190613,3,3,1,True
313985110,3,5,2,True
916953095,3,6,2,True
704320364,7,2,2,True
523275538,4,3,2,True
803032511,2,2,1,True
678019040,6,4,2,True
426084007,7,3,2,True
705219034,2,4,2,True
365011440,6,7,4,True
824175084,7,5,2,True
85597400,7,6,2,True
403718399,2,6,2,False
12397145,5,4,2,True
311286401,6,3,2,True
168561868,7,0,2,True
475769250,5,2,2,True
524642350,5,5,2,False
532644244,7,8,4,True
576243306,4,6,2,True
237465639,3,7,4,True
72863764,6,6,2,True
539280732,4,6,2,True
765462666,4,0,2,True
783858274,7,6,2,True
647864756,6,7,4,True
287226849,4,4,2,True
556516145,6,6,2,True
800530699,6,6,2,True
389331978,6,6,2,True
526357608,8,5,3,True
117566243,6,8,4,True
859581546,3,3,1,True
79051894,6,5,2,True
945878379,7,9,4,False
723807774,6,9,4,True
716981849,7,5,2,True
841278417,5,5,2,True
798816113,4,5,2,True
767922186,3,5,2,True
172011474,5,4,2,True
541843988,6,3,2,True
811385113,4,4,2,True
905518389,5,3,2,True
568700692,5,5,2,True
391901601,2,7,4,False
186211858,5,6,2,False
400169173,7,4,2,True
434227359,2,3,1,True
689795054,6,4,2,True
771541211,2,2,1,False
712310565,7,4,2,True
95329388,8,3,3,True
630597969,4,5,2,False
818486296,4,5,2,True
236808391,6,5,2,True
756993684,7,5,2,True
64137821,5,2,2,True
218253545,5,4,2,True
801591534,9,1,3,True
37617579,2,5,2,True
461408109,2,5,2,True
286965527,7,5,2,True
70271461,5,6,2,True
494777726,7,4,2,True
264714805,7,6,2,True
916218625,5,4,2,True
543948358,3,6,2,True
437925550,3,3,1,True
248272332,7,5,2,False
151888262,6,4,2,True
531533270,4,5,2,True
982242301,4,3,2,True
83144436,7,5,2,True
58044394,7,6,2,True
852063144,5,7,4,True
893815219,5,5,2,True
881759601,7,5,2,True
134527202,2,4,2,True
394851757,6,4,2,True
19714925,4,4,2,True
632696788,5,3,2,False
871680502,6,3,2,True
615139161,7,3,2,True
482140499,4,5,2,False
203137215,5,5,2,True
294409044,2,6,2,True
125572695,6,3,2,True
54379293,4,4,2,True
225984732,2,1,1,True
683057564,5,2,2,True
280978659,4,5,2,True
383275933,7,5,2,True
17478497,5,6,2,False
911508091,6,6,2,True
463638144,5,6,2,True
915059085,5,5,2,True
245548635,7,6,2,True
528836957,7,0,2,True
682131054,5,5,2,True
36282042,6,3,2,True
343989946,7,4,2,True
552895355,2,3,1,True
964768475,6,6,2,True
688269397,4,0,2,True
237924830,8,4,3,True
575334091,4,2,2,True
199927093,5,4,2,True
516555731,7,3,2,True
75758771,3,6,2,True
120322886,4,3,2,True
594738584,6,3,2,True
586420147,6,5,2,True
394525374,4,2,2,True
446670021,6,3,2,True
56577348,7,5,2,True
684333068,6,6,2,True
528214404,3,7,4,False
752988773,4,8,4,True
315182328,4,7,4,True
914691167,6,3,2,False
642567206,4,2,2,True
763365158,6,6,2,False
511848290,9,5,3,True
2281190,5,3,2,True
225218421,3,2,1,True
632960725,4,4,2,True
133287485,4,4,2,True
704799641,7,4,2,True
32323255,4,5,2,False
730623895,6,5,2,True
318414670,7,6,2,True
942364269,2,6,2,True
673231578,3,1,1,True
919212795,2,6,2,True
441533,6,5,2,True
190546660,4,6,2,False
511962474,5,5,2,True
94271467,6,9,4,True
728245058,8,3,3,True
232406295,4,5,2,True
519879589,6,1,2,True
516453576,4,2,2,True
383959742,4,2,2,True
79504510,4,3,2,True
43894745,5,3,2,True
910467193,7,4,2,True
554811347,4,7,4,True
311093292,2,4,2,True
900398045,1,7,4,False
477036497,6,3,2,True
408783021,7,5,2,True
818313728,6,7,4,False
527822272,6,4,2,True
987823389,3,4,2,True
116113461,6,3,2,False
390062521,4,4,2,True
223171010,5,8,4,False
574011027,4,4,2,True
78001319,3,1,1,True
638513692,9,5,3,False
321506749,5,3,2,True
822286805,7,6,2,False
367953180,4,9,4,True
878717853,5,4,2,False
287042442,4,6,2,True
738626714,6,3,2,False
356374785,7,4,2,True
648983282,6,4,2,True
463483259,6,4,2,True
386338742,4,7,4,True
389616647,5,4,2,False
675937191,5,5,2,True
507745960,5,6,2,True
493855791,3,7,4,True
338248202,3,3,1,True
534659286,1,6,2,True
443005785,2,5,2,False
465606240,3,4,2,True
671114133,6,3,2,True
29843118,4,4,2,True
893730646,5,3,2,True
778131561,2,6,2,True
485490338,3,1,1,True
634811652,9,7,5,True
66789982,8,7,5,True
701651958,7,2,2,True
132892830,2,7,4,True
285863389,5,5,2,True
657246828,3,8,4,True
586334617,6,7,4,True
959786656,7,5,2,True
612434348,5,3,2,True
818830082,4,1,2,True
342655226,5,5,2,True
880505816,4,1,2,True
390685010,6,4,2,True
800458486,7,6,2,True
130596179,2,9,4,True
382265517,6,5,2,True
477671313,5,4,2,True
570750485,4,5,2,True
675145463,4,8,4,True
612657040,3,3,1,True
760837420,6,5,2,True
420593084,6,5,2,False
449370191,5,7,4,True
275391554,5,6,2,True
824449872,2,4,2,True
897396945,2,5,2,True
854134265,5,5,2,True
819522375,6,4,2,True
583189834,6,2,2,True
187145090,1,7,4,True
360412821,7,6,2,True
425961,7,5,2,True
193318635,7,7,4,False
136554172,6,4,2,True
48457407,6,4,2,True
483731417,3,4,2,True
547791573,6,4,2,True
702873536,4,8,4,True
25555853,2,1,1,True
704449698,6,4,2,False
340967975,5,6,2,True
257716386,6,5,2,True
499167212,2,4,2,True
457505383,6,3,2,True
157713904,7,4,2,True
576073965,6,2,2,True
564946529,4,3,2,True
430817619,6,3,2,True
962503848,2,6,2,False
42489100,2,3,1,True
802925132,6,3,2,True
763918306,7,3,2,True
97470063,4,5,2,True
341377615,6,3,2,True
596964054,2,5,2,True
412318344,3,4,2,True
621525657,6,1,2,True
164924989,7,4,2,True
865878567,6,4,2,True
488307091,7,7,4,True
210648856,5,3,2,False
451515509,6,3,2,True
88776756,3,4,2,True
180553874,7,4,2,True
367584399,8,7,5,True
793063801,7,6,2,True
814895562,7,5,2,True
883942238,6,1,2,True
180256621,2,4,2,True
639547874,6,7,4,True
549496296,5,1,2,True
10466722,9,3,3,True
419400875,7,0,2,True
993313886,6,2,2,True
842161123,6,4,2,True
831171361,3,4,2,True
352255161,1,7,4,True
679829308,7,7,4,True
949103253,2,5,2,True
662520776,4,5,2,True
727997888,6,6,2,True
392474438,5,3,2,True
997573750,2,4,2,True
862528898,7,3,2,True
492331153,3,4,2,True
307292226,5,6,2,True
501934919,3,5,2,True
969103552,8,4,3,True
610997599,6,3,2,True
